,Sentence #,Word,POS,Tag
61070,Sentence: 2595,은,ETM,O
61071,Sentence: 2595,한남,NNG,O
61072,Sentence: 2595,이,JKS,O
61073,Sentence: 2595,지랄,NNG,O
61074,Sentence: 2595,하,XSA,O
61075,Sentence: 2595,넼ㅋㅋㅋㅋㅋㅋ외모도,UNKNOWN,O
61076,Sentence: 2595,탑,NNG,O
61077,Sentence: 2595,급,NNG,O
61078,Sentence: 2595,이,VCP,O
61079,Sentence: 2595,였,EP,O
61080,Sentence: 2595,던,ETM,O
61081,Sentence: 2595,사람,NNG,O
61082,Sentence: 2595,한테,JKB,O
61083,Sentence: 2595,능력,NNG,O
61084,Sentence: 2595,이,JKS,O
61085,Sentence: 2595,지랄,NNP,O
61086,Sentence: 2595,ㅋ,IC,O
61087,Sentence: 2596,전라도,NNP,O
61088,Sentence: 2596,에,JKB,O
61089,Sentence: 2596,10,SN,O
61090,Sentence: 2596,억,NR,O
61091,Sentence: 2596,이,JKS,O
61092,Sentence: 2596,어딨,VA,O
61093,Sentence: 2596,노,EF,O
61094,Sentence: 2596,ㅋㅋㅋ,IC,O
61095,Sentence: 2597,ㄹ,JKO,O
61096,Sentence: 2597,ㅇ,UNKNOWN,O
61097,Sentence: 2597,이,MM,O
61098,Sentence: 2597,대남,NNG,O
61099,Sentence: 2597,들,XSN,O
61100,Sentence: 2597,조작,NNG,O
61101,Sentence: 2597,으로,JKB,O
61102,Sentence: 2597,억,VV,O
61103,Sentence: 2597,까,EC,O
61104,Sentence: 2597,하,VV,O
61105,Sentence: 2597,려다가,EC,O
61106,Sentence: 2597,능지처참,NNG,O
61107,Sentence: 2597,한,XSA+ETM,O
61108,Sentence: 2597,거,NNB,O
61109,Sentence: 2597,딱,MAG,O
61110,Sentence: 2597,걸림,VV+ETN,O
61111,Sentence: 2597,ㅋㅋㅋ,IC,O
61112,Sentence: 2597,ㅋㅋㅋ,IC,O
61113,Sentence: 2597,ㅋㅋㅋ,IC,O
61114,Sentence: 2597,ㅋㅋㅋ,IC,O
61115,Sentence: 2597,ㅋㅋㅋ,IC,O
61116,Sentence: 2597,ㅋㅋㅋ,IC,O
61117,Sentence: 2597,ㅋㅋㅋ,IC,O
61118,Sentence: 2597,ㅋㅋ,IC,O
61119,Sentence: 2597,주작,NNG,O
61120,Sentence: 2597,이,JKS,O
61121,Sentence: 2597,없,VA,O
61122,Sentence: 2597,으면,EC,O
61123,Sentence: 2597,여혐,NNG,O
61124,Sentence: 2597,을,JKO,O
61125,Sentence: 2597,못,MAG,O
61126,Sentence: 2597,해요,VV+EF,O
61127,Sentence: 2597,ㅋㅋㅋ,IC,O
61128,Sentence: 2597,ㅋㅋㅋ,IC,O
61129,Sentence: 2597,ㅋㅋㅋ,IC,O
61130,Sentence: 2597,ㅋㅋㅋ,IC,O
61131,Sentence: 2597,ㅋㅋㅋ,IC,O
61132,Sentence: 2597,ㅋㅋㅋ,IC,O
61133,Sentence: 2597,ㅋㅋㅋ,IC,O
61134,Sentence: 2597,ㅋㅋ,IC,O
61135,Sentence: 2598,비호,NNG,O
61136,Sentence: 2598,감,XSN,O
61137,Sentence: 2598,.,SF,O
61138,Sentence: 2598,.........,SY,O
61139,Sentence: 2598,갓신,NNG,O
61140,Sentence: 2598,인,VCP+ETM,O
61141,Sentence: 2598,단역,NNG,O
61142,Sentence: 2598,이,VCP,O
61143,Sentence: 2598,면서,EC,O
61144,Sentence: 2598,벌써,MAG,O
61145,Sentence: 2598,부터,JX,O
61146,Sentence: 2598,잡음,NNG,O
61147,Sentence: 2598,이,JKS,O
61148,Sentence: 2598,너무,MAG,O
61149,Sentence: 2598,많,VA,O
61150,Sentence: 2598,음,ETN,O
61151,Sentence: 2599,ㄹ,JKO,O
61152,Sentence: 2599,ㅇ,UNKNOWN,O
61153,Sentence: 2599,제일,MAG,O
61154,Sentence: 2599,정신병자,NNG,O
61155,Sentence: 2599,가,JKS,O
61156,Sentence: 2599,그,MM,O
61157,Sentence: 2599,새끼,NNG,O
61158,Sentence: 2599,지,VCP+EC,O
61159,Sentence: 2600,김구라,NNP,O
61160,Sentence: 2600,도,JX,O
61161,Sentence: 2600,이제,MAG,O
61162,Sentence: 2600,쫌,MAG,O
61163,Sentence: 2600,그만,MAG,O
61164,Sentence: 2600,나오,VV,O
61165,Sentence: 2600,면,EC,O
61166,Sentence: 2600,좋,VA,O
61167,Sentence: 2600,겠,EP,O
61168,Sentence: 2600,다,EC,O
61169,Sentence: 2601,개씹,NNG,O
61170,Sentence: 2601,센,VA+ETM,O
61171,Sentence: 2601,징,NNG,O
61172,Sentence: 2601,민국,NNG,O
61173,Sentence: 2601,다운,XSA+ETM,O
61174,Sentence: 2601,사고,NNG,O
61175,Sentence: 2601,네,XSN,O
61176,Sentence: 2602,"""",SY,O
61177,Sentence: 2602,광주,NNP,O
61178,Sentence: 2602,"""",SY,O
61179,Sentence: 2603,미혼모,NNG,O
61180,Sentence: 2603,랑,JKB,O
61181,Sentence: 2603,화류계,NNG,O
61182,Sentence: 2603,여성,NNG,O
61183,Sentence: 2603,들,XSN,O
61184,Sentence: 2603,밥,NNG,O
61185,Sentence: 2603,처먹,VV,O
61186,Sentence: 2603,고,EC,O
61187,Sentence: 2603,네일,NNG,O
61188,Sentence: 2603,배우,VV,O
61189,Sentence: 2603,고,EC,O
61190,Sentence: 2603,맛집,NNG,O
61191,Sentence: 2603,놀,VV,O
61192,Sentence: 2603,러,EC,O
61193,Sentence: 2603,댕기,VV,O
61194,Sentence: 2603,는,ETM,O
61195,Sentence: 2603,모임,NNG,O
61196,Sentence: 2603,에,JKB,O
61197,Sentence: 2603,왜,MAG,O
61198,Sentence: 2603,세금,NNG,O
61199,Sentence: 2603,을,JKO,O
61200,Sentence: 2603,써야,VV+EC,O
61201,Sentence: 2603,하,VV,O
61202,Sentence: 2603,는,ETM,O
61203,Sentence: 2603,데,NNB,O
61204,Sentence: 2603,개,VV,O
61205,Sentence: 2603,씨,EP,O
61206,Sentence: 2603,~,SY,O
61207,Sentence: 2603,발련,NNG,O
61208,Sentence: 2603,아,JKV,O
61209,Sentence: 2604,ㄴ,NNG,O
61210,Sentence: 2604,ㄴ,NNG,O
61211,Sentence: 2604,문,NNG,O
61212,Sentence: 2604,쩝쩝,MAG,O
61213,Sentence: 2604,충,NNG,O
61214,Sentence: 2604,애미,NNP,O
61215,Sentence: 2604,없,VA,O
61216,Sentence: 2604,는데,EC,O
61217,Sentence: 2604,뭔,MM,O
61218,Sentence: 2604,소리,NNG,O
61219,Sentence: 2604,하,XSV,O
61220,Sentence: 2604,노,EC,O
61221,Sentence: 2604,ㅋㅋ,IC,O
61222,Sentence: 2604,ㅋㅋ,IC,O
61223,Sentence: 2605,기사,NNG,O
61224,Sentence: 2605,제목,NNG,O
61225,Sentence: 2605,보,VV,O
61226,Sentence: 2605,고,EC,O
61227,Sentence: 2605,기자,NNG,O
61228,Sentence: 2605,가,JKS,O
61229,Sentence: 2605,여자,NNG,O
61230,Sentence: 2605,일,VCP+ETM,O
61231,Sentence: 2605,꺼,NNB+VCP,O
61232,Sentence: 2605,라고,EC,O
61233,Sentence: 2605,단박,NNG,O
61234,Sentence: 2605,에,JKB,O
61235,Sentence: 2605,알,VV,O
61236,Sentence: 2605,았,EP,O
61237,Sentence: 2605,다,EC,O
61238,Sentence: 2605,~~,SY,O
61239,Sentence: 2606,이혼,NNG,O
61240,Sentence: 2606,해라,XSV+EC,O
61241,Sentence: 2606,혜정,NNG,O
61242,Sentence: 2606,이,VCP,O
61243,Sentence: 2606,도,EC,O
61244,Sentence: 2606,함소원,NNP,O
61245,Sentence: 2606,처럼,JKB,O
61246,Sentence: 2606,애먼,MM,O
61247,Sentence: 2606,남자,NNG,O
61248,Sentence: 2606,잡,VV,O
61249,Sentence: 2606,을,ETM,O
61250,Sentence: 2606,거,NNB,O
61251,Sentence: 2606,다,VCP+EC,O
61252,Sentence: 2606,지,VX,O
61253,Sentence: 2606,애미,NNP,O
61254,Sentence: 2606,닮,VV,O
61255,Sentence: 2606,아서,EC,O
61256,Sentence: 2606,함소원,NNP,O
61257,Sentence: 2606,도,JX,O
61258,Sentence: 2606,지,VX,O
61259,Sentence: 2606,애미,NNP,O
61260,Sentence: 2606,랑,JC,O
61261,Sentence: 2606,똑같,VA,O
61262,Sentence: 2606,드만,EF,O
61263,Sentence: 2606,ㅉㅉ,UNKNOWN,O
61264,Sentence: 2607,JTBC,SL,O
61265,Sentence: 2607,는,JX,O
61266,Sentence: 2607,좌,NNG,O
61267,Sentence: 2607,빨,VV+ETM,O
61268,Sentence: 2607,방송,NNG,O
61269,Sentence: 2607,인데,VCP+EF,O
61270,Sentence: 2607,.,SF,O
61271,Sentence: 2607,이래서,VV+EC,O
61272,Sentence: 2607,여자,NNG,O
61273,Sentence: 2607,들,XSN,O
61274,Sentence: 2607,이,JKS,O
61275,Sentence: 2607,문,VV+ETM,O
61276,Sentence: 2607,재앙,NNG,O
61277,Sentence: 2607,좋,VA,O
61278,Sentence: 2607,아,EC,O
61279,Sentence: 2607,하나,NR,O
61280,Sentence: 2607,?,SF,O
61281,Sentence: 2608,그,MM,O
61282,Sentence: 2608,동안,NNG,O
61283,Sentence: 2608,폭력,NNG,O
61284,Sentence: 2608,적,XSN,O
61285,Sentence: 2608,인,VCP+ETM,O
61286,Sentence: 2608,드라마,NNG,O
61287,Sentence: 2608,나온,VV+ETM,O
61288,Sentence: 2608,게,NNB+JKS,O
61289,Sentence: 2608,한,MM,O
61290,Sentence: 2608,둘,NR,O
61291,Sentence: 2608,이,JKC,O
61292,Sentence: 2608,아닌데,VCN+EC,O
61293,Sentence: 2608,왜,MAG,O
61294,Sentence: 2608,특정,NNG,O
61295,Sentence: 2608,장면,NNG,O
61296,Sentence: 2608,에,JKB,O
61297,Sentence: 2608,만,JX,O
61298,Sentence: 2608,산택,NNG,O
61299,Sentence: 2608,적,XSN,O
61300,Sentence: 2608,으로,JKB,O
61301,Sentence: 2608,개지랄,NNG,O
61302,Sentence: 2608,하,VV,O
61303,Sentence: 2608,냐,EF,O
61304,Sentence: 2608,ㅋㅋㅋ,IC,O
61305,Sentence: 2609,미친,VV+ETM,O
61306,Sentence: 2609,정치,NNG,O
61307,Sentence: 2609,병자,NNG,O
61308,Sentence: 2609,갤러리,NNG,O
61309,Sentence: 2609,활동,NNG,O
61310,Sentence: 2609,할,XSV+ETM,O
61311,Sentence: 2609,듯,NNB,O
61312,Sentence: 2610,병신,NNP,O
61313,Sentence: 2610,대머리,NNG,O
61314,Sentence: 2610,난쟁이,NNG,O
61315,Sentence: 2610,새,NNG,O
61316,Sentence: 2610,낔ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,UNKNOWN,O
61317,Sentence: 2611,어쩐지,MAG,O
61318,Sentence: 2611,1,SN,O
61319,Sentence: 2611,위,NNBC,O
61320,Sentence: 2611,부터,JX,O
61321,Sentence: 2611,와,VV+EC,O
61322,Sentence: 2611,꾸,VV,O
61323,Sentence: 2611,가,JKS,O
61324,Sentence: 2611,빻,VV,O
61325,Sentence: 2611,고,EC,O
61326,Sentence: 2611,나머지,NNG,O
61327,Sentence: 2611,들,XSN,O
61328,Sentence: 2611,와,VV+EC,O
61329,Sentence: 2611,꾸,VV,O
61330,Sentence: 2611,가,JKS,O
61331,Sentence: 2611,개,NNG,O
61332,Sentence: 2611,빻,VV,O
61333,Sentence: 2611,았,EP,O
61334,Sentence: 2611,길래,EC,O
61335,Sentence: 2611,이게,NP+JKS,O
61336,Sentence: 2611,아이돌,NNP,O
61337,Sentence: 2611,이,VCP,O
61338,Sentence: 2611,야,EC,O
61339,Sentence: 2611,싶,VX,O
61340,Sentence: 2611,었,EP,O
61341,Sentence: 2611,는데,EC,O
61342,Sentence: 2611,이유,NNG,O
61343,Sentence: 2611,가,JKS,O
61344,Sentence: 2611,있,VA,O
61345,Sentence: 2611,었,EP,O
61346,Sentence: 2611,군,EF,O
61347,Sentence: 2611,.,SF,O
61348,Sentence: 2611,근데,MAJ,O
61349,Sentence: 2611,3,SN,O
61350,Sentence: 2611,랑,JC,O
61351,Sentence: 2611,4,SN,O
61352,Sentence: 2611,는,JX,O
61353,Sentence: 2611,투표수,NNG,O
61354,Sentence: 2611,까지,JX,O
61355,Sentence: 2611,조작,NNG,O
61356,Sentence: 2611,이,VCP,O
61357,Sentence: 2611,라,EC,O
61358,Sentence: 2611,실질,NNG,O
61359,Sentence: 2611,범죄,NNG,O
61360,Sentence: 2611,지만,VCP+EC,O
61361,Sentence: 2611,1,SN,O
61362,Sentence: 2611,이나,JC,O
61363,Sentence: 2611,2,SN,O
61364,Sentence: 2611,도,NNBC,O
61365,Sentence: 2611,카메라,NNG,O
61366,Sentence: 2611,분량,NNG,O
61367,Sentence: 2611,이나,JC,O
61368,Sentence: 2611,캐릭터,NNG,O
61369,Sentence: 2611,잡,VV,O
61370,Sentence: 2611,아,EC,O
61371,Sentence: 2611,주,VX,O
61372,Sentence: 2611,거나,EC,O
61373,Sentence: 2611,이런,MM,O
61374,Sentence: 2611,것,NNB,O
61375,Sentence: 2611,들,XSN,O
61376,Sentence: 2611,청탁,NNG,O
61377,Sentence: 2611,있,VV,O
61378,Sentence: 2611,었,EP,O
61379,Sentence: 2611,을,ETM,O
61380,Sentence: 2611,거,NNB,O
61381,Sentence: 2611,같,VA,O
61382,Sentence: 2611,은데,EF,O
61383,Sentence: 2611,.,SF,O
61384,Sentence: 2612,요즘,MAG,O
61385,Sentence: 2612,신축,NNG,O
61386,Sentence: 2612,아파트,NNG,O
61387,Sentence: 2612,하,VV,O
61388,Sentence: 2612,자,EC,O
61389,Sentence: 2612,존나,MAG,O
61390,Sentence: 2612,많,VA,O
61391,Sentence: 2612,음,ETN,O
61392,Sentence: 2612,ㅋㅋ,IC,O
61393,Sentence: 2613,아아,IC,O
61394,Sentence: 2613,전,MM,O
61395,Sentence: 2613,장군,NNG,O
61396,Sentence: 2613,님,XSN,O
61397,Sentence: 2613,.,SF,O
61398,Sentence: 2613,.,SY,O
61399,Sentence: 2613,천상,NNG,O
61400,Sentence: 2613,에서,JKB,O
61401,Sentence: 2613,도,JX,O
61402,Sentence: 2613,조센,NNP,O
61403,Sentence: 2613,을,JKO,O
61404,Sentence: 2613,잊,VV,O
61405,Sentence: 2613,지,EC,O
61406,Sentence: 2613,않,VX,O
61407,Sentence: 2613,고,EC,O
61408,Sentence: 2613,토벌,NNG,O
61409,Sentence: 2613,중,NNB,O
61410,Sentence: 2613,이,VCP,O
61411,Sentence: 2613,시,EP,O
61412,Sentence: 2613,군요,EC,O
61413,Sentence: 2614,육,NR,O
61414,Sentence: 2614,중완,NNG,O
61415,Sentence: 2614,두,MM,O
61416,Sentence: 2614,얼굴,NNG,O
61417,Sentence: 2614,에,JKB,O
61418,Sentence: 2614,가증,XR,O
61419,Sentence: 2614,스러운,XSA+ETM,O
61420,Sentence: 2614,인간,NNG,O
61421,Sentence: 2614,이,VCP,O
61422,Sentence: 2614,네,EF,O
61423,Sentence: 2614,지,NP,O
61424,Sentence: 2614,가,JKS,O
61425,Sentence: 2614,좀,MAG,O
61426,Sentence: 2614,뜨,VV,O
61427,Sentence: 2614,니깐,EC,O
61428,Sentence: 2614,아깝,VA,O
61429,Sentence: 2614,다,EF,O
61430,Sentence: 2614,그건가,NP+VCP+EF,O
61431,Sentence: 2614,?,SF,O
61432,Sentence: 2614,가난,NNG,O
61433,Sentence: 2614,한,XSA+ETM,O
61434,Sentence: 2614,음악,NNG,O
61435,Sentence: 2614,할,XSV+ETM,O
61436,Sentence: 2614,때,NNG,O
61437,Sentence: 2614,를,JKO,O
61438,Sentence: 2614,잊,VV,O
61439,Sentence: 2614,은,ETM,O
61440,Sentence: 2614,거,NNB,O
61441,Sentence: 2614,지,VCP+EF,O
61442,Sentence: 2614,둘,NR,O
61443,Sentence: 2614,만,JX,O
61444,Sentence: 2614,하,VV,O
61445,Sentence: 2614,면,EC,O
61446,Sentence: 2614,잘,MAG,O
61447,Sentence: 2614,될,VV+ETM,O
61448,Sentence: 2614,것,NNB,O
61449,Sentence: 2614,같,VA,O
61450,Sentence: 2614,냐,EC,O
61451,Sentence: 2614,나머지,NNG,O
61452,Sentence: 2614,세분,NNG,O
61453,Sentence: 2614,들,XSN,O
61454,Sentence: 2614,힘내,VV,O
61455,Sentence: 2614,세요,EP+EF,O
61456,Sentence: 2614,육,NR,O
61457,Sentence: 2614,중완,NNG,O
61458,Sentence: 2614,밴드,NNG,O
61459,Sentence: 2614,망해라,VV+EC,O
61460,Sentence: 2615,뉴스,NNG,O
61461,Sentence: 2615,좀,MAG,O
61462,Sentence: 2615,봐라,VV+EF,O
61463,Sentence: 2615,.,SF,O
61464,Sentence: 2615,.,SY,O
61465,Sentence: 2615,개,NNG,O
61466,Sentence: 2615,멍청,XR,O
61467,Sentence: 2615,한,XSA+ETM,O
61468,Sentence: 2615,한,MM,O
61469,Sentence: 2615,녀,NNG,O
61470,Sentence: 2615,새끼야,UNA,O
61471,Sentence: 2615,BL,SL,O
61472,Sentence: 2615,만화,NNG,O
61473,Sentence: 2615,보,VV,O
61474,Sentence: 2615,면서,EC,O
61475,Sentence: 2615,클,VA+ETM,O
61476,Sentence: 2615,리,NNB,O
61477,Sentence: 2615,잡,VV,O
61478,Sentence: 2615,지나,EC,O
61479,Sentence: 2615,말,VX,O
61480,Sentence: 2615,고,EC,O
61481,Sentence: 2615,클,VA+ETM,O
61482,Sentence: 2615,리,NNB,O
61483,Sentence: 2615,뜯,VV,O
61484,Sentence: 2615,어서,EC,O
61485,Sentence: 2615,개먹,NNG,O
61486,Sentence: 2615,이,VCP,O
61487,Sentence: 2615,로,EC,O
61488,Sentence: 2615,줘,VX+EC,O
61489,Sentence: 2615,버리,VX,O
61490,Sentence: 2615,고,EC,O
61491,Sentence: 2615,싶,VX,O
61492,Sentence: 2615,네,EC,O
61493,Sentence: 2616,그냥,MAG,O
61494,Sentence: 2616,어떤,MM,O
61495,Sentence: 2616,정책,NNG,O
61496,Sentence: 2616,을,JKO,O
61497,Sentence: 2616,성,NNG,O
61498,Sentence: 2616,관련,NNG,O
61499,Sentence: 2616,정책,NNG,O
61500,Sentence: 2616,으로,JKB,O
61501,Sentence: 2616,판별,NNG,O
61502,Sentence: 2616,하,XSV,O
61503,Sentence: 2616,면,EC,O
61504,Sentence: 2616,그걸,NP+JKO,O
61505,Sentence: 2616,성,NNG,O
61506,Sentence: 2616,인지,VCP+EC,O
61507,Sentence: 2616,예산,NNG,O
61508,Sentence: 2616,에,JKB,O
61509,Sentence: 2616,편입,NNG,O
61510,Sentence: 2616,시키,XSV,O
61511,Sentence: 2616,고,EC,O
61512,Sentence: 2616,예산,NNG,O
61513,Sentence: 2616,을,JKO,O
61514,Sentence: 2616,뻥튀기,NNG,O
61515,Sentence: 2616,해서,XSV+EC,O
61516,Sentence: 2616,여성,NNG,O
61517,Sentence: 2616,정책,NNG,O
61518,Sentence: 2616,연구소,NNG,O
61519,Sentence: 2616,나,JC,O
61520,Sentence: 2616,여성,NNG,O
61521,Sentence: 2616,단체,NNG,O
61522,Sentence: 2616,에,JKB,O
61523,Sentence: 2616,연구,NNG,O
61524,Sentence: 2616,용역,NNG,O
61525,Sentence: 2616,을,JKO,O
61526,Sentence: 2616,맡긴다,VV+EF,O
61527,Sentence: 2616,그리고,MAJ,O
61528,Sentence: 2616,정책,NNG,O
61529,Sentence: 2616,시행,NNG,O
61530,Sentence: 2616,지침,NNG,O
61531,Sentence: 2616,같,VA,O
61532,Sentence: 2616,은,ETM,O
61533,Sentence: 2616,거,NNB,O
61534,Sentence: 2616,감리,NNG,O
61535,Sentence: 2616,받,VV,O
61536,Sentence: 2616,고,EC,O
61537,Sentence: 2616,여성,NNG,O
61538,Sentence: 2616,관련,NNG,O
61539,Sentence: 2616,공무원,NNG,O
61540,Sentence: 2616,들,XSN,O
61541,Sentence: 2616,일감,NNG,O
61542,Sentence: 2616,떼,VV+EC,O
61543,Sentence: 2616,주,VX,O
61544,Sentence: 2616,고,EC,O
61545,Sentence: 2616,성,NNG,O
61546,Sentence: 2616,관련,NNG,O
61547,Sentence: 2616,교육,NNG,O
61548,Sentence: 2616,같,VA,O
61549,Sentence: 2616,은,ETM,O
61550,Sentence: 2616,거,NNB,O
61551,Sentence: 2616,실시,NNG,O
61552,Sentence: 2616,하,XSV,O
61553,Sentence: 2616,고,EC,O
61554,Sentence: 2616,그런,MM,O
61555,Sentence: 2616,식,NNB,O
61556,Sentence: 2616,으로,JKB,O
61557,Sentence: 2616,예산,NNG,O
61558,Sentence: 2616,뻥튀기,NNG,O
61559,Sentence: 2616,해서,XSV+EC,O
61560,Sentence: 2616,여성,NNG,O
61561,Sentence: 2616,계,XSN,O
61562,Sentence: 2616,에,JKB,O
61563,Sentence: 2616,나눠,VV+EC,O
61564,Sentence: 2616,주,VX,O
61565,Sentence: 2616,는,ETM,O
61566,Sentence: 2616,거,NNB,O
61567,Sentence: 2616,임,VCP+ETN,O
61568,Sentence: 2617,ㅋㅋㅋ,IC,O
61569,Sentence: 2617,14,SN,O
61570,Sentence: 2617,키,NNG,O
61571,Sentence: 2617,로,JKB,O
61572,Sentence: 2617,뺄,VV+ETM,O
61573,Sentence: 2617,게,NNB+JKC,O
61574,Sentence: 2617,아니,VCN,O
61575,Sentence: 2617,라,EF,O
61576,Sentence: 2617,.,SF,O
61577,Sentence: 2617,.,SY,O
61578,Sentence: 2617,0,SN,O
61579,Sentence: 2617,하나,NR,O
61580,Sentence: 2617,더,MAG,O
61581,Sentence: 2617,붙여서,VV+EC,O
61582,Sentence: 2617,140,SN,O
61583,Sentence: 2617,키,NNG,O
61584,Sentence: 2617,로,JKB,O
61585,Sentence: 2617,빼,VV,O
61586,Sentence: 2617,야,EC,O
61587,Sentence: 2617,하,VV,O
61588,Sentence: 2617,지,EC,O
61589,Sentence: 2617,않,VX,O
61590,Sentence: 2617,음,ETN,O
61591,Sentence: 2617,?,SF,O
61592,Sentence: 2617,?,SY,O
61593,Sentence: 2617,보통,NNG,O
61594,Sentence: 2617,저런,MM,O
61595,Sentence: 2617,몸,NNG,O
61596,Sentence: 2617,은,JX,O
61597,Sentence: 2617,임신,NNG,O
61598,Sentence: 2617,도,JX,O
61599,Sentence: 2617,힘들,VA,O
61600,Sentence: 2617,고,EC,O
61601,Sentence: 2617,.,SF,O
61602,Sentence: 2617,.,SY,O
61603,Sentence: 2617,임신,NNG,O
61604,Sentence: 2617,해도,XSV+EC,O
61605,Sentence: 2617,.,SF,O
61606,Sentence: 2617,.,SY,O
61607,Sentence: 2617,차이,NNG,O
61608,Sentence: 2617,가,JKS,O
61609,Sentence: 2617,없,VA,O
61610,Sentence: 2617,어,EC,O
61611,Sentence: 2617,모르,VV,O
61612,Sentence: 2617,던데,EF,O
61613,Sentence: 2617,.,SF,O
61614,Sentence: 2617,.,SY,O
61615,Sentence: 2617,출산,NNG,O
61616,Sentence: 2617,까지,JX,O
61617,Sentence: 2617,ㅋㅋㅋ,IC,O
61618,Sentence: 2617,암튼,MAJ,O
61619,Sentence: 2617,행복,NNG,O
61620,Sentence: 2617,하,XSA,O
61621,Sentence: 2617,게,EC,O
61622,Sentence: 2617,잘,MAG,O
61623,Sentence: 2617,서시,NNG,O
61624,Sentence: 2617,길,NNG,O
61625,Sentence: 2617,~~~,SY,O
61626,Sentence: 2618,아버지,NNG,O
61627,Sentence: 2618,돌아가,VV,O
61628,Sentence: 2618,신,EP+ETM,O
61629,Sentence: 2618,일,NNG,O
61630,Sentence: 2618,보다,JKB,O
61631,Sentence: 2618,상주,NNG,O
61632,Sentence: 2618,로,JKB,O
61633,Sentence: 2618,잠,MAG,O
61634,Sentence: 2618,제대로,MAG,O
61635,Sentence: 2618,못,MAG,O
61636,Sentence: 2618,자,VV,O
61637,Sentence: 2618,고,EC,O
61638,Sentence: 2618,문상객,NNG,O
61639,Sentence: 2618,맞,VV,O
61640,Sentence: 2618,는,ETM,O
61641,Sentence: 2618,게,NNB+JKS,O
61642,Sentence: 2618,그렇,VA,O
61643,Sentence: 2618,게,EC,O
61644,Sentence: 2618,도,JX,O
61645,Sentence: 2618,힘든가,VA+EF,O
61646,Sentence: 2618,?,SF,O
61647,Sentence: 2618,?,SY,O
61648,Sentence: 2618,티,NNG,O
61649,Sentence: 2618,를,JKO,O
61650,Sentence: 2618,내,VV,O
61651,Sentence: 2618,고,EC,O
61652,Sentence: 2618,싶,VX,O
61653,Sentence: 2618,냐,EF,O
61654,Sentence: 2618,?,SF,O
61655,Sentence: 2618,?,SY,O
61656,Sentence: 2618,남,NNG,O
61657,Sentence: 2618,들,XSN,O
61658,Sentence: 2618,다,MAG,O
61659,Sentence: 2618,하,VV,O
61660,Sentence: 2618,는,ETM,O
61661,Sentence: 2618,일,NNG,O
61662,Sentence: 2618,인데,VCP+EC,O
61663,Sentence: 2618,상주,NNG,O
61664,Sentence: 2618,한다고,XSV+EC,O
61665,Sentence: 2618,힘들,VA,O
61666,Sentence: 2618,다고,EC,O
61667,Sentence: 2618,징징대,VV,O
61668,Sentence: 2618,는,ETM,O
61669,Sentence: 2618,건,NNB+JX,O
61670,Sentence: 2618,진짜,MAG,O
61671,Sentence: 2618,아,IC,O
61672,Sentence: 2618,해도,VV+EC,O
61673,Sentence: 2618,너무,MAG,O
61674,Sentence: 2618,하,VV,O
61675,Sentence: 2618,네,EC,O
61676,Sentence: 2619,코,NNG,O
61677,Sentence: 2619,재,XPN,O
61678,Sentence: 2619,꼰대,NNG,O
61679,Sentence: 2619,섺꺄,UNKNOWN,O
61680,Sentence: 2619,55,SN,O
61681,Sentence: 2619,살,NNBC,O
61682,Sentence: 2619,밖,NNG,O
61683,Sentence: 2619,에,JKB,O
61684,Sentence: 2619,안,MAG,O
61685,Sentence: 2619,처묵,VV,O
61686,Sentence: 2619,고,EC,O
61687,Sentence: 2619,반말,NNG,O
61688,Sentence: 2619,찍찍,MAG,O
61689,Sentence: 2619,하,VV,O
61690,Sentence: 2619,고,EC,O
61691,Sentence: 2619,ㅉㅉ,UNKNOWN,O
61692,Sentence: 2619,뭉쳐야,VV+EC,O
61693,Sentence: 2619,산다,VV+EC,O
61694,Sentence: 2619,덕,NNG,O
61695,Sentence: 2619,에,JKB,O
61696,Sentence: 2619,방송가,NNG,O
61697,Sentence: 2619,기웃거리,VV,O
61698,Sentence: 2619,다,EC,O
61699,Sentence: 2619,훅,MAG,O
61700,Sentence: 2619,간다,VV+EF,O
61701,Sentence: 2619,.,SF,O
61702,Sentence: 2619,예의,NNG,O
61703,Sentence: 2619,없,VA,O
61704,Sentence: 2619,는,ETM,O
61705,Sentence: 2619,음주운전,NNP,O
61706,Sentence: 2619,5,SN,O
61707,Sentence: 2619,회,NNBC,O
61708,Sentence: 2619,이상한,NNP,O
61709,Sentence: 2619,쑤,NNP,O
61710,Sentence: 2619,랙,NNG,O
61711,Sentence: 2619,이,JKS,O
61712,Sentence: 2619,ㅉㅉ,UNKNOWN,O
61713,Sentence: 2620,ㅋㅋㅋ,IC,O
61714,Sentence: 2620,미필,NNG,O
61715,Sentence: 2620,이,VCP,O
61716,Sentence: 2620,면,EC,O
61717,Sentence: 2620,어때,VA+EC,O
61718,Sentence: 2620,병신,NNG,O
61719,Sentence: 2620,들,XSN,O
61720,Sentence: 2620,아,JKV,O
61721,Sentence: 2620,정용진,NNP,O
61722,Sentence: 2620,이랑,JC,O
61723,Sentence: 2620,이마트,NNP,O
61724,Sentence: 2620,가,JKS,O
61725,Sentence: 2620,낸,VV+ETM,O
61726,Sentence: 2620,세금,NNG,O
61727,Sentence: 2620,이,JKS,O
61728,Sentence: 2620,너,NP,O
61729,Sentence: 2620,네,XSN,O
61730,Sentence: 2620,들,XSN,O
