label,text,
attack,그런데 진짜 창녀들처럼 외모가 괜찮으냐 하면 그것도 아님 ㅋㅋ 그냥 ㅎㅌㅊ년들이 남자 인생과 돈에 무임승차하려는 좆같은 심보,
attack,61.102← 한국인이 외국인이랑 결혼하면 헬조선을 만들어내고 한녀를 만들어내는 민족의 유전자를 한국인이랑 결혼한 외국인의 유전자한테 섞어서 오염시키니까 한국인의 유전자를 섞은 그 외국인들을 나중 세대에는 결국 한녀같이 좆같은 방향으로 바꾸는거야. free tibet,
attack,"진짜 빠순이-맘충세대, 즉 80년대생 한녀는 좆센 역사상 최악의 세대임",
attack,여성부따위가 있으니까 얘네 마인드 봐라ㅋㅋ 나라에서 온갖 떼쓰는거 다 받아주니까 개좆창이났노ㅋㅋㅋ 윤석열로 정했다,
attack,한국인이 외국인이랑 결혼하면 헬조선을 만들어내고 한녀를 만들어내는 민족의 유전자를 한국인이랑 결혼한 외국인의 유전자한테 섞어서 오염시키니까 한국인의 유전자를 섞은 그 외국인들을 나중 세대에는 결국 한녀같이 좆같은 방향으로 바꾸는거야. free tibet,
attack,한국인이 외국인이랑 결혼하면 헬조선을 만들어내고 한녀를 만들어내는 민족의 유전자를 한국인이랑 결혼한 외국인의 유전자한테 섞어서 오염시키니까 한국인의 유전자를 섞은 그 외국인들을 나중 세대에는 결국 한녀같이 좆같은 방향으로 바꾸는거야. free tibet,
attack,이딴 개좆 부조리한 좆버러지 좆센 사회를 왜 한남이 희생하면서 유지해야 함?,
attack,한국인이 외국인이랑 결혼하면 헬조선을 만들어내고 한녀를 만들어내는 민족의 유전자를 한국인이랑 결혼한 외국인의 유전자한테 섞어서 오염시키니까 한국인의 유전자를 섞은 그 외국인들을 나중 세대에는 결국 한녀같이 좆같은 방향으로 바꾸는거야. free tibet,
attack,한국인이 외국인이랑 결혼하면 헬조선을 만들어내고 한녀를 만들어내는 민족의 유전자를 한국인이랑 결혼한 외국인의 유전자한테 섞어서 오염시키니까 한국인의 유전자를 섞은 그 외국인들을 나중 세대에는 결국 한녀같이 좆같은 방향으로 바꾸는거야. free tibet,
attack,61.102← 한국인이 외국인이랑 결혼하면 헬조선을 만들어내고 한녀를 만들어내는 민족의 유전자를 한국인이랑 결혼한 외국인의 유전자한테 섞어서 오염시키니까 한국인의 유전자를 섞은 그 외국인들을 나중 세대에는 결국 한녀같이 좆같은 방향으로 바꾸는거야. free tibet,
attack,응 영부인이 김건희든 노무현이든 좆도 신경안써~,
attack,는 니애미 보지로 뽄드빨고 후장으로 스캇장풍쏘는 세상에이런일이보지 무상홍어허벌창보지 씨발년 김대중 좆물탱크 애미디진 홍어틀딱 여관바리 씹창년아^^ㅗ,
attack,만들어도 짱깨좆본한테 발리는데 ㅋㅋㅋㅋ,
attack,개 좆박은 통통배나 얼른 무인화로 대체하는건 그렇다 쳐도 FFX-batch 4는 아직 batch1이 돌아다닐때 나올건데 중국 일본 미군에 비할만큼 수상함 종류 존나 많아지는거 같은데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,좆까고 핵이랑 극초음속미사일 개발해야됨,
attack,수병 미달인데 누가 배탈려고하냐 ?ㅋㅋㅋㅋ ㅋ대가리에 총맞은 새키아닌이상 절대 배안타지 배타면 인생좆되는데,
attack,좆만한 미사일 고속함,
attack,전세계가 너도 나도 통통배 좆같다고 커지는중,
attack,하여튼 씨발 ㅋㅋ아무리 예쁜 여자도 늙고 시드는게 섭리인데 한남들은 좆대가리에 지배돼서 항상 같은실수를 반복하노 5년만지나면 그년이 여자로 보일거같냐? 섹스만하는게 어려워? 왜 결혼을하는건지 이해가 안가노,
attack,장난 아니고 고깃집하는데 월세 안내고 하는거면 월세없이 하는 개인병원 의새 좆바른다,
attack,승리 ㅋㅋㅋㅋ 개좆센육변기페미충 도태김치년 발작 스위칰 ㅋㅋㅋ,
attack,보지식 자랑하는게 좆같은건 몰라도 설거지니 뭐니 꺼낼 이유가 있나?,
attack,이런글 좋다 실베에 개보지성괴좆노꼴년들 홍보글 올리지말고 이런것만 올라왔으며ㆍ,
attack,좆북칩 또 쫒같은거만드내 - dc App,
attack,본문 글도 없고 좆튜브 광고만 하는 똥글이 실베 쳐기어올라오네~ - dc App,
attack,좆튜버 바이럴 ㅁㅈㅎ,
attack,근데 서양애들은 확실히 마인드가 다른듯 ㅋㅋ 쟤들은 저렇게 서로서로 설거지 존나 하는데도 좆도신경 안씀,
attack,와 좆되네 - dc App,
attack,진짜 씨발 ㅋㅋㅋㅋㅋㅋㅋㅋ 개씹존예 몸매 ㅆㅅㅌㅊ녀만 따먹네 씨발 좆같은 인생이다 진짜 저게 진짜 ㄹㅇ 존예인게 여자 머리 얼굴 젖으면 개빻은데 젖어도 저얼굴이면 얼마나 존예녀인거냐,
attack,ㅣ좆돼지 다됏노,
attack,좆나박음직,
attack,여자 존나 하얗고 탱글하니 생명력이 느껴지네 쟤한테 좆담그면 10년은 젊어진 느낌날듯 - dc App,
attack,개뿔이 채식주의자 냐 여자들 좆나 따먹고 다니는데 육식주의자지 - dc App,
attack,면상 좆빻은 한남이 지랄하넼ㅋㅋㅋㅋㅋㅋ외모도 탑급이였던 사람한테 능력이지랄ㅋ,
attack,좆센처럼 남눈치 보기 바쁜 나라없지 다른나라는 눈치 하나도안봐 십새야^^,
attack,애니콜좆되노,
attack,담배 피다가 입이 냄새 나는 거 좆같아서 금연함.,
attack,좆거지들은 놀려야 제맛ㄹㅇㅋㅋ,
attack,별 좆같은 구구절절한 이유 설명하면서 구걸하는게 추하지않음? 거지들은 다 저런가,
attack,좆간 앞에서는 그냥 빅단또,
attack,좆자 갈기 목도리빨 심함 ㅋㅋㅋㅋ,
attack,사자 2번째 짤 좆간지네 ㄷㄷ - dc App,
attack,그져 좆자 - dc App,
attack,사자가 좆밥인 이유 : 좆간이 총도아니고 창들고 맞다이까는게 문화임,
attack,좆자는 좀 꺼져 - dc App,
attack,팩트 : 호랑이 주맵은 산악맵인데 저기 초원에서 사냥하고 있는 건 원래 능력보다 너프된건데도 저 정도임. 근데 좆자 데려다 킹랑이 주맵인 시베리아나 백두대간에 갖다놓으면 좆자 걍 굶어죽음ㅋ 좆자 개같이 패배 ㅋㅋ.,
attack,사자는 진짜 생긴게 좆간지임 - dc App,
attack,요세 털바퀴들 때문에 호랑이도 그냥 좆으로보임 커봤자 ㅂㅅ 좆냥이 형이지뭐,
attack,펙트)울집 좆냥이가 더 귀여움,
attack,갓랑이>>>>>>>>>>>>>>>>>>>좆자,
attack,좆자가 갓랑이를 어케 이기냐?ㅋㅋㅋㅋ,
attack,좆자 좆랑이 존나 뛰어다니고 까불어봤자 갓끼리 몸통박치기에 저세상 - dc App,
attack,그거 ㅈ구라임. 자막 주작하면서 만들어낸 허구임. 물론 실제로 디스커버리에서 호랑이 두마리 데리고 찍은건 맞음. 근데 야생 호랑이 데리고 아프리카 사냥 실험한게 아니라 동물원에서 태어나서 사람 손에 길들여진 호랑이 다시 야생으로 보낸다고 훈련 시키는 내용임. 영상 보면 사육사들 앞에서 재롱도 부리고 아주 그냥 좆냥이임. living with tigers 라는 다큐에서 자막 주작을 한거다.,
attack,"숫사자 맨날 사냥안하고 쳐잔다더니 막상 사냥할때 좆간지로 하네 바닥으로 사삭 뿔 피해서 목덜미 물어버리네 ,",
attack,사자 뿔피하는 거 왤케 좆간지나냐,
attack,강철 곰덫 하나만 있어도 바로 거대 좆냥이가 되버림,
attack,사자 갈기 좆같지다 진짜 마이크주면 샘라이더급 존나 고음발성 나올거같음,
attack,어딜 갓랑이한테 좆자 따위를 비비노ㅋㅋ,
attack,솔직히 생긴건 호랑이가 좆간지임,
attack,응 좆자,
attack,팩트한접시) 킹랑이가 좆자 부랄 걍 뜯어버림,
attack,좆간 치악력 기네스에 442키로까지나옴 좆간은 개인차가 매우큼,
attack,좆간 아가리로 442가 나온다고? 무슨 악어랑 교배했나,
attack,성인남자 4명이랑 좆자랑 줄다리기한거 본거같은데 좆자가 걍이겻음,
attack,좆끼리는 간지가 안 나,
attack,사실 사람은 도구만 있으면 생각보다 강한존재라 로마 검투사들처럼 숙련된 인간은 칼 한자루로 호랑이 사자 다 좆발랐음. 승률 개높다.,
attack,생긴건 갈기때메 사자가 좆간지지 호랑이는 개ㅈ문신충인데 실제로 쎈거고,
attack,ㄴ호랑이가 좆간지인데,
attack,하다못해 둠조선 전주에서도 갓랑이가 좆자한테 찢겨서 죽었자나ㅋㅋㅋㅋ,
attack,"게이야..둘이 뜨면 좆자 개쳐맞는다...
체급이 다름",
attack,좆자 킹랑이 - dc App,
attack,사자쉑 맨날 좆밥 이미지만 보다가 오늘 짤 보니깐 괜히 ‘백수’의 제왕이라고 한 줄 알겠노,
attack,좆자 따위가 킹랑이랑 비비게 되있냐,
attack,좆랑이도 좆냥이처럼 장난감 흔들면 고개 따라 돌아감? - dc App,
attack,좆랑이 정배 좆자 역배,
attack,킹랑이에 좆자를 비비네;;,
attack,사자 대갈통 좆나커서 별로 ㅋㅋ,
attack,좆자 out! - dc App,
attack,"10짤 좆되노
어퍼컷치듯이 목젖 바로 물어버리네",
attack,10번짤 좆자 껌 씹다가 누 뛰어오는거 피하면서 밑으로 목 무는거 좆되네,
attack,갓랑이가 좆자는 개바르지 ㄹㅇ,
attack,다굴 원툴 좆자,
attack,호랑이 >>>좆자,
attack,킹끼리 킹린 앞에선 좆자 좆랑이도 그저 온순한 고양이일뿐,
attack,킹랑이 피지컬만봐도 개쎄보이는데 좆자는 고양이느낌 확남 ㄹㅇ,
attack,바바리 사자 멸종 안됐으면 고양이과 최강 아님? 유럽 중동 좆간들이 다 죽임,
attack,좆자건 좆랑이건 시벨호 앞에선 다 평등하지 않나,
attack,일대일은 당연히 좆랑이 평균승률이 높지,
attack,이거 맞음. 육식계 최강자는 그리즐리 베어(코디악 베어) 좆자 좆랑이 다바름 - dc App,
attack,일단 간지에서 킹자가 씹압살함 좆랑이는 한녀같이 생김,
attack,좆자 좆밥새께 폼 잡는 거 갖잖노 ㅋㅋㅋㅋㅋㅋ,
attack,사자 짤에서 마지막 vs 불 일기토 좆간지노,
attack,첫짤은 좀 슬프노. 도망 못갈거 같으니까 좆만한 뿔로 들이박는거 보소.,
attack,호랑이랑 좆간이랑 체급 똑같으면 맞다이 가능하냐?,
attack,갓랑이 >>> 좆자 3마리노,
attack,호랑이 상위부류 보면 좆자는 호랑이한테 말도못건다,
attack,저거 호랑이를 아프리카초원에 실험한다고 쳐 풀어놧는데 저 임팔라? 같은놈이 호랑이 첨보고 뭐하는새기지 좆밥인가 싶어 건들다가 골로간거임 - dc App,
attack,그냥 튈려다가 최후의 발악이잖아 이새꺄 뭔 하다하다 이젠 동물한테 까지 궁예질 오지네 위에 좆자니 뭐니 염병을 떨더니만,
attack,체급도 체급인데 근력은 근섬유 밀도가 문제라 야생동물에 비교하면 말랑순두부근육인 좆간이 체급 키워봤자 좆팬지한테도 악력으로 팔 뜯겨나감 ㅋㅋ,
attack,표범 앞발질에 남자 대가리 뚜껑 날라가는 짤 못봤노? 체급 비슷해봐야 좆간은 고양이과 못잡음,
attack,좆간은 근밀도가 십창이라 힘이 약한 대신 근육을 정교하게쓸수있고 그냥 지구력빨로 지구먹은거,
attack,화질 좆구리네 - dc App,
attack,이새기 좆도태 사먹충이네,
attack,좆강호는 걍 양아치 연기만 잘함 나머지는 ㅍㅎㅌㅊ임 그냥 연기가 다 똑같이 하는데 어울리는 배역만 잘하는 거처럼 보임 마약왕에서 한계 들통났다 갓병헌에 못비빔ㅅㄱ,
attack,"연기 못하던데 좆나 빨림

발성이 안좋아서 진지하게 볼륨 좀만 낮으면 몬소린지 못알아 쳐먹겟슴",
attack,느그 좆본 영화계 <- 3대 거장 죽고나서 급퇴물화되고 애니 실사판 영화로 딸딸이 치는 갈라파고스 ㅋㅋㅋ,
attack,진짜 커리어 좆되긴하네 ㅋㅋㅋㅋㅋ,
attack,별걸가지고 싸워댄다 ㅋㅋㅋ 자칭 크리틱 좆문가들 지랄났네 ㅋㅋ,
attack,퍼포먼스만 보면 좆되긴함 연기한다는느낌 안들고,
attack,게이야 니가 좆도안되는데 악플달아봤자 걍 부러워서 뺴액하는걸로 밖에 안보인다 ㅋㅋㅋ,
attack,좆만한 화분서 자라면 고통받는다,
attack,좆고전ㅁㅈㅎ,
attack,전방은 근무서는것만으로도 충분이 좆같음 - dc App,
attack,군사갤 방구석 전문가들 전적: 아프간 안망할꺼라고 빨더한 개처럼 광속 멸망 걍 좆무위키 수준임,
attack,"응 우리나라는 미사일 6천발넘어....전쟁하면 중국도 좆되서 걍 투항시켜야돼
그래서 우리나라내에 친중파 ㅈㄴ찍는중이잖아",
attack,달성은 시발 지금 러시아경제 좆망직전인데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,그래서 서방에 제재 다 쳐맞고 러시아 경제 좆망햇죠잉?ㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,서유럽이랑 미국이 통수친것도 서유럽 입장에선 좀 억울한게 러시아 군사력이 너무 강한상태에서 소련이 붕괴되면서 정치적 혼란이 오니까 자국의 안전을 위해서 군사적 실리를 좀 챙기려고 한건데 친미행보 펼치던 푸틴입장에선 솔직히 개 좆같지,
attack,좆베충 수준;,
attack,"주차시설이나 교통 개좆같은곳 인천,부산,울산",
attack,울산 어처피 인구 지금 계속 빠져나가는 중이라 좆되는중임ㅋㅋ,
attack,좆같음 울산에서 돈 다벌어가고 죄다 전라도에만 투자해줌,
attack,"팩트
1. 울산이란 도시를 조져놓은건 무분별한 개발을 허용한 그지역 공무원이다.
2. 지들 도시 조져논 공무원들한텐 한마디 찍소리도 못하면서 예산타령하는건 웃긴일이다.
3. 장치산업이 대부분이긴 하나 석화,자동차 등등 울산이 가져감으로써 가져온 고용과 세수는 부정할 수 없다.
4. 요즘이야 it 산업이 있으니 무공해 산업에 가까운 it 산업 유치가 최고겠지만, 저 당시에 석화, 자동차면 그 시대에서 제일 좋은 산업은 다 가져간셈이다.
5. 좋은 산업 다가져가서 배부르게 살때는 한마디 말도 없다가 이제 산업구조 변화에 따라 성장동력이 떨어지니깐 이제와서 뭐가 없네 저게 없네 이런건 개좆같은 피해의식이다.
6. 잘먹고 잘살때 인프라를 까는건 니네 도시 역량이지 이제와서 왜 우린 없노? 이럼 안돼",
attack,그래서 부울경 하잖아 좆도의미없음,
attack,이명박 박근혜는 뭐함? 구미 좆망도시 다 될동안 아무것도 안함 ㅋㅋㅋ,
attack,태양광같은거 보면 대중들이 좆같아하는 포인트 잘알고 돈쳐먹는거 맞는듯,
attack,이게 맞음 ㅋㅋㅋㅋㅋ 해줘 좆같네 ㅋㅋ,
attack,"1. 무계획적으로 무분별하게 개발을 하니 완충녹지 하나 제대로 못만들고 주거지역, 산업시설의 경계가 없는것이다.
니가 하는건 말장난이나 다름없으니 그러려니 함.
2. 울산을 제일 열심히 까면 뭐하냐 니들이 한참 잘나가던 80~00년대 까지 찍소리도 안내다가 이제 니네도시 좆망할거 같으니깐 내는 소리가 이제와서 정당하다 이거임? 뭐 늦어도 바른소리하면 나쁜건 아니다만, 지들도 울산의 구성원으로서 책임은 일정부분 있다.
3. 석화가 도움 좆도 안되긴 다른 제조업에 비하면 생산유발효과가 적은건 맞지만, 석화가 있음으로써 생기는 고용 창출과 세수확보는 거들떠도 안보는 개좆같은 소릴하니깐 니들이 욕을 먹는거임.",
attack,진짜 볼꺼 좆도없음 오지마라,
attack,"울산에 큰돈되는 대기업 공장들이 많아서
1인당 개인소득은 개뻥튀기
막상 해당 공장들에서 일하는 사람 말고는
먹고 살게 마땅치 않아서
개인소득은 꼬라박 ㅋㅋㅋㅋㅋㅋ
대중교통+도로 좆같아서 거주지나 상업지구가 뻗질못함
상업지구 못뻗으니 그에대한 고용 꼬라박 상업지구 거점으로하는 각종 일자리가 생기질 못함
기타등등 ㅋㅋㅋ",
attack,"게이야 울산더 일자리 좆팔육이 먹은거지
2030은 다 탈출해야한다",
attack,"인구 적은데 러쉬아워에 신복로타리가는길 왜이레 막히냐?
일때매 울산왔는데 사실 여기살기 개좆같다",
attack,ㄹㅇ 로타리 시발 공업탑은 차 개씨발 존나 막히고 허구헌날 접촉사고 존나 나고 개좆같음,
attack,"뭐라노ㅅㅂㅋㅋㅋㅋㅋㅋ
울산이 유흥으로 제일 핫한곳아님? 시발?
생산직이 80퍼 이상인곳이라 죄다 유흥비로 탕진하는거 누가모르노?
인프라문제가 아니라 공단지대 유흥시설이나 좀 없애라 인식좆같아지는거 짜증나니까
내고향 1인당 총생산비는 큰데 아저씨 아줌마들 죄다 저런곳에 돈쳐쓰니 도시돌아가는꼴도 제대로 안돌아가고 돈은 여유있지
마땅한 소비시설은 없으니 시발",
attack,하 시발몰라 좆같아서 내동네도 안간다 그냥 부산에 눌러있을란다,
attack,애초에 돈쓸데가 좆같이도 없어서 롯백뒤 유흥거리 가는애들 생길수밖에 없음,
attack,그래서 몸도 쉽게굴리고 진짜 그냥 좆같아서 이동네떠난거 ㄹㅇ발전이라고는 절대없다 시발,
attack,응~ 다음 지선때도 민주당 시장 뽑아줄거야~ 계속 좆구진채로 살아도 돼~,
attack,응~ 다음 지선때도 민주당 시장 뽑아줄거야~ 계속 좆구진채로 살아도 돼~,
attack,대구경북 좆도 혜택 없는데?,
attack,ㄴ받은돈 좆밥이라고 자료에 나와있는데 그저 보지도 않고 ㅉㅉ,
attack,ㄹㅇ 살면서 개좆같은 거지 동내 인줄알았는데 이거 때문이엿누?,
attack,"교통진짜 좆같은곳. 10년전만해도 부산이 좆된줄 알았는데, 실상은 울산이 개좆된거였음",
attack,응~ 다음 지선때도 민주당 시장 뽑아줄거야~ 계속 좆구진채로 살아도 돼~,
attack,구미에 기업이 많다는건 언제적 소리냐 ㅋ 개좆소랑 중견밖에 안남았구만,
attack,걍 좆도 없던 동네 박정희 생가라 밀어줬던거지 ㅋㅋㅋ 좆도 없는게 맞는거임,
attack,좆냥이 잡혀가는거 웃기노,
attack,좆냥이 부엉이한테 잡혀가다가 운지하겠노 ㅋㅋ,
attack,좆냥이 이송 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,동네마다 100마리씩 풀어서 좆냥이 싹 청소해야됨,
attack,안광 좆간지다,
attack,눈만 보이다가 잡아가는 거 좆간지; - dc App,
attack,좆냥이 퇴치 개웃기노ㅋㅋ,
attack,좆냥이 부와아아앙 딸려가는거 존나 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,"새,좆냥이 이런애들 감각 존나 예민해서 낚아가기 개힘들건데 기처 진짜 안나나보네",
attack,"먹이사슬씹알파짐승+좆간지+노짱후광+털바퀴카운터+아침댕청미
야리부엉이 호감도 Maaaaaaaaax노",
attack,"ㅇㅇ 그래서 좆라니 다 뒤지면 수리우흥이, 매 등등 맹금류 피식자 없어져서 먹이사슬 좆창난다는 거 다 개좆 선동임",
attack,"군복무 21 GOP 경계병으로 했는데
이 친구 자주 봤다 몸뚱아리는 진짜 작아보이는데 날개 피면
진짜 거대함.
사람만하다는거 과장 절대 아님
존나 가까이서 본게 한 두번이 아닌데도 불구
체구에 비해서 날개가 너무 커서 매번 놀람
신이 만들때 커스터마이징 지 좆대로한 느낌임 ㅋㅋㅋ",
attack,맹금류가 좆으로 보이냐?,
attack,무슨 복지센터 운영하고 일자리 보조해주고 하는데도 양성평등 예산이 쓰이냐고 시발련아 똑바로 하던가 짱개들이나 쓰던 수법,
attack,그냉 구글에 성인지 예산 국회예산정책처 검색해라 시발아 ㅋㅋㅋㅋㅋㅋㅋ,
attack,윤석열 찍는다 시발롬아,
attack,시발 500씩 줘도 개많이 처남네 ㅋㅋㅋㅋㅋㅋ,
attack,존나 신기하네 시발 밧데리는 어케 충전 시키냐 태양광은 동물 세키들이 다 박살 낼 테고 ㅋㅋㅋ,
attack,볼때 마다 오릭스네 시발 ㅋㅋ,
attack,왜긴 시발 꼴알못 눈장애련아,
attack,개씹똥송하네 시발,
attack,아 시발 그런거였음?,
attack,시발 양도세가 100프로 되면 다주택자들은 집하나하나당 ㅈㄴ 프리미엄 붙는거잖아 물량 자체가 없을텐데,
attack,학벌딸리긴 시발람아 미시간에서 경제학 박살내고 온사람인데 대한민국에서 경제로는 저사람이 학벌도 실무도 탑이다,
attack,18동인 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,비서관들은 지네 집도 건물도 없냐? ㅋㅋㅋ 니미 양도세 100프로는 시발 ㅋㅋㅋㅋㅋ 거기에 항명 ㅇㅈㄹㅋㅋㅋ,
attack,보지년들 또지랄하네 씨발 꼴받으면 때릴수도있지 보지가 남자한테 물뿌리고 죽이고 염병떠는건 되고 쳐맞는건안된다? 지랄마라 드라마인데 가려서 볼거면 씨발 뭣하러보냐 개시발,
attack,이 시발년들 캣맘년이 노인 폭행하는건 잘했다 하고 ㅋㅋㅋㅋ,
attack,아니 시발 애 싸질러놓고 튄 거에 대해서는 말 한마디 않고서 십 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,베넥디트 컴퍼배치는 시발아 ㅋㅋㅋㅋ - dc App,
attack,컴버배치 시발ㅋㅋㅋㅋ - dc App,
attack,베네딕트는 시발 옆모습은 잘생겼는데 ㅋㅋㅋㅋ 저건 뭐냐,
attack,베네딕트 저거 시발 뭐냐 ㅋㅋㅋㅋㅋㅋ - dc App,
attack,"시발 낀세대는 혜택 쥐뿔도 못받노
안철수로 간다 - dc App",
attack,"징집제니깐 저만큼 줘야한다고 할라고? 나도 사병 월급 오르는 거 당연 찬성하는 입장인데, 쉬벌 200은 개 무리수지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

까놓고 시발 지금 군대에서 폰잡고 노는 시간이 더 늘어나는 판국에 월 200???????????????????????????????????????????????????

군대에서 복지 늘어나고 월급 늘어나고 해야하지만 아니 상식적인 선에서 해야할 거 아니냐???????????????????????앙????????????????",
attack,5조밖에 안드는데 뭘 누가 감당함? 성인지 예산은 50조인데 다태우자는것도 아니고 시발 ㅋㅋ;;,
attack,그럼 시발련아 니들이 쓰는 전자기기나 앱개발은 얼마나 큰일인지 아냐 ? ㅋㅋ 가서 휴대폰 죄다 압수하고 80년대 군생활처럼 해라 그럼 ㅋㅋ,
attack,와 ㅋㅋ 시발 군대에서 진심으로 쓸거다써도 3000은모으겠노 - dc App,
attack,아 알겠어 알겠어 윤석열 찍으면 되는거지? 시발꺼 몇번이나 말해 알겠어,
attack,ㄴ 뭔 연 7조야 시발년아 당장 현재 육군이 50만명인데 공익은 빼놓더라도 200만 x 50만이면 한달에 이미 1조이상 처 나가는데 시발년아,
attack,거기다 시발년아 공익부터 시작해서 부사관까지 주르르르르 다 올라재끼면 어쩌자는거?? 7조 ㅇㅈㄹ하네 ㅋㅋㅋ 미친놈이 7조도 그냥 헛돈인줄아냐 괜히 사람들이 군인 고생하는거 다 아는데 배아파서 돈 안주는지아냐,
attack,온갖 증세한거 초과예산 된 상태라서 윤석열이 민게 세금 덜 거두겠다는거 공약에 있는거 아니냐? 근데 시발 어떻게 압도적인 예산이 소모되는 200만원 공약이 나옴?,
attack,그리고 군인이 뭘 고생해 씹련아 훈련도 코로나~ 라서 안 하고 힘든데 시키면 고소하고 휴대폰만 낭낭하게 하다가 오는데 시발 ㅋㅋㅋ,
attack,이등병부터 해야지 ㅋㅋ 뭔 말도 안 되는 소리하고잇노 ? 으이 ? 호봉으로 돈 그만큼오르면 시발 부사관들 4~50대되면 건물사겟노 십련아,
attack,이새씨는 무슨 대통령자리가 지가했던 검찰총장같은걸로 아나 국회는 니 총장시절 부하가 아니에요 시발 뭘 말만하면 통과인줄아나 당선 즉시 실행 이지랄하네,
attack,"시발 내 현역은 3개월 더 박히고 핸폰은 커녕 암것도 못하고 누워있는게 전부에 몇십만원 던져주는거 받고 살았는데

암만생각해도 억울해뒤지겠네 ㅅㅂ 적당히 좋아져야지 걍 대졸후에 좀만 늦게갈껄",
attack,"40대는 시발아 응원할만하지 세대가 차이나서 책임이 다르고 대우도 달랐으니까
20대 전역자들은 세대도 똑같아서 책임은 같이 지고 대우는 다른데 20대 전역자가 동의할 필요가 있을까? 어린애들 배만 불려주고 나중엔 책임도 같이 지자고 할탠데?",
attack,시발 한번에 200으로 올린다는 개젖같은 발상은 누가한건지 모르겠네 예산이 남아도는것도 아니고 기존전역자들이 반발할거라고 생각을 안하는건가? 좌파든 우파든 포퓰리즘중독이네 십ㄹㄹ련들,
attack,상식적으로 작년에 60받다가 내년 사람은 200받으면 머리 어지럽지 이게 공정이냐 시발년아 ㅋㅋㅋㅋㅋ 순차적으로 지급하던가 무슨 커트라인이노,
attack,이거보고 철수로 맘 굳힘 현 2030대 대부분 이미 전역자인데 뭐 어쩌라고 시발 ㅋㅋ 현실성도 없고 실현되도 이득도 없고 뽑을 이유 1이라도 있냐? 오늘 질의응답 보니 여성부는 양성평등부로 이름만 바꾼다 지랄하고,
attack,월급 모병제 월급 200이면 그렇다쳐도 시발 징병제인데 200?,
attack,국민지원금이나 줘 시발,
attack,시발 퍼주기좀 그만해 제발,
attack,그건 시발 집 빚내서 산넘은 의미없는데 이자나 세금 깍아줘,
attack,진짜 백스페이스 위에 전원은 누구 아이디어냐 시발,
attack,엔터키는 시발 - dc App,
attack,와 시발 웃대싱하형시절 자료 ㅋㅋㅋ,
attack,시발련아,
attack,""" 민주당 싫다"" 시발 이렇게 쓰면 될걸 - dc App",
attack,"61.76 개소리하고 자빠졌네. 상대가 특정한 발언을 했다고 국가가 공권력 동원해서 상대방을 구속시키거나 처벌하고 검열하는게 표현의 자유를 침해하는거지, 정부 인사들이 정용진 발언 까는게 무슨 표현의 자유 침해냐 시발ㅋㅋㅋ",
attack,"시발 1키로 초과 면제라고?
에라이 xxx xxxx xx xxx xxxx야! ㅋㅋㅋㅋㅋ",
attack,면제가 어때서? 니가 지지하는 형보수지도 면제인데 대통령하겠다고 꺼드럭거리고 있잖아 캡증 시발년아,
attack,면제가 어때서? 니가 지지하는 형보수지도 면제인데 대통령하겠다고 꺼드럭거리고 있잖아 캡증 시발년아,
attack,면제가 어때서? 니가 지지하는 형보수지도 면제인데 대통령하겠다고 꺼드럭거리고 있잖아 캡증 시발년아,
attack,면제가 어때서? 니가 지지하는 형보수지도 면제인데 대통령하겠다고 꺼드럭거리고 있잖아 캡증 시발년아,
attack,면제가 어때서? 니가 지지하는 형보수지도 면제인데 대통령하겠다고 꺼드럭거리고 있잖아 캡증 시발년아,
attack,면제가 어때서? 니가 지지하는 형보수지도 면제인데 대통령하겠다고 꺼드럭거리고 있잖아 캡증 시발년아,
attack,면제가 어때서? 니가 지지하는 형보수지도 면제인데 대통령하겠다고 꺼드럭거리고 있잖아 캡증 시발년아,
attack,#나는개인이오 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,면제가 어때서? 니가 지지하는 형보수지도 면제인데 대통령하겠다고 꺼드럭거리고 있잖아 캡증 시발년아,
attack,토착짱깨 시발년 한글 지적받으니까 변명 추하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,가세연 보세요는 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
attack,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 돼공 시발 존나웃기네,
attack,중국잡채 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
