1,2,3,BIO
82318,Sentence: 2839,보,O
82319,Sentence: 2839,고,O
82320,Sentence: 2839,이,O
82321,Sentence: 2839,재,O
82322,Sentence: 2839,명,O
82323,Sentence: 2839,ㅋ,O
82324,Sentence: 2839,ㅋ,O
82325,Sentence: 2839,ㅋ,O
82326,Sentence: 2839,ㅋ,O
82327,Sentence: 2839,같,O
82328,Sentence: 2839,이,O
82329,Sentence: 2839,좃,B
82330,Sentence: 2839,되,O
82331,Sentence: 2839,보,O
82332,Sentence: 2839,자,O
82333,Sentence: 2840,일,O
82334,Sentence: 2840,단,O
82335,Sentence: 2840,문,O
82336,Sentence: 2840,재,O
82337,Sentence: 2840,인,O
82338,Sentence: 2840,뽑,O
82339,Sentence: 2840,은,O
82340,Sentence: 2840,자,O
82341,Sentence: 2840,영,O
82342,Sentence: 2840,업,O
82343,Sentence: 2840,자,O
82344,Sentence: 2840,는,O
82345,Sentence: 2840,양,O
82346,Sentence: 2840,심,O
82347,Sentence: 2840,이,O
82348,Sentence: 2840,있,O
82349,Sentence: 2840,으,O
82350,Sentence: 2840,면,O
82351,Sentence: 2840,고,O
82352,Sentence: 2840,개,O
82353,Sentence: 2840,들,O
82354,Sentence: 2840,지,O
82355,Sentence: 2840,말,O
82356,Sentence: 2840,아,O
82357,Sentence: 2840,야,O
82358,Sentence: 2840,지,O
82359,Sentence: 2841,허,O
82360,Sentence: 2841,경,O
82361,Sentence: 2841,영,O
82362,Sentence: 2841,찍,O
82363,Sentence: 2841,어,O
82364,Sentence: 2841,라,O
82365,Sentence: 2841,안,O
82366,Sentence: 2841,그,O
82367,Sentence: 2841,러,O
82368,Sentence: 2841,믄,O
82369,Sentence: 2841,다,O
82370,Sentence: 2841,죽,O
82371,Sentence: 2841,게,O
82372,Sentence: 2841,됨,O
82373,Sentence: 2841,ㅋ,O
82374,Sentence: 2842,그,O
82375,Sentence: 2842,래,O
82376,Sentence: 2842,놓,O
82377,Sentence: 2842,고,O
82378,Sentence: 2842,찢,B
82379,Sentence: 2842,뽑,O
82380,Sentence: 2842,잖,O
82381,Sentence: 2842,아,O
82382,Sentence: 2842,등,O
82383,Sentence: 2842,신,O
82384,Sentence: 2842,아,O
82385,Sentence: 2842,윤,O
82386,Sentence: 2842,뽑,O
82387,Sentence: 2842,아,O
82388,Sentence: 2843,ㅋ,O
82389,Sentence: 2843,ㅋ,O
82390,Sentence: 2843,ㅋ,O
82391,Sentence: 2843,ㅋ,O
82392,Sentence: 2843,그,O
82393,Sentence: 2843,래,O
82394,Sentence: 2843,도,O
82395,Sentence: 2843,사,O
82396,Sentence: 2843,랑,O
82397,Sentence: 2843,하,O
82398,Sentence: 2843,시,O
82399,Sentence: 2843,죠,O
82400,Sentence: 2843,민,O
82401,Sentence: 2843,주,O
82402,Sentence: 2843,당,O
82403,Sentence: 2843,ㅋ,O
82404,Sentence: 2843,ㅋ,O
82405,Sentence: 2844,어,O
82406,Sentence: 2844,문,O
82407,Sentence: 2844,찍,O
82408,Sentence: 2844,어,O
82409,Sentence: 2844,민,O
82410,Sentence: 2844,찍,O
82411,Sentence: 2845,근,O
82412,Sentence: 2845,혜,O
82413,Sentence: 2845,탄,O
82414,Sentence: 2845,핵,O
82415,Sentence: 2845,때,O
82416,Sentence: 2845,공,O
82417,Sentence: 2845,짜,O
82418,Sentence: 2845,술,O
82419,Sentence: 2845,뿌,O
82420,Sentence: 2845,린,O
82421,Sentence: 2845,자,O
82422,Sentence: 2845,영,O
82423,Sentence: 2845,업,O
82424,Sentence: 2845,충,B
82425,Sentence: 2845,새,B
82426,Sentence: 2845,끼,I
82427,Sentence: 2845,들,O
82428,Sentence: 2845,빨,O
82429,Sentence: 2845,리,O
82430,Sentence: 2845,뒤,O
82431,Sentence: 2845,져,O
82432,Sentence: 2845,라,O
82433,Sentence: 2845,ㅋ,O
82434,Sentence: 2845,ㅋ,O
82435,Sentence: 2845,ㅋ,O
82436,Sentence: 2845,ㅋ,O
82437,Sentence: 2845,ㅋ,O
82438,Sentence: 2845,ㅋ,O
82439,Sentence: 2845,ㅋ,O
82440,Sentence: 2845,ㅋ,O
82441,Sentence: 2845,ㅋ,O
82442,Sentence: 2845,이,O
82443,Sentence: 2845,제,O
82444,Sentence: 2845,는,O
82445,Sentence: 2845,느,O
82446,Sentence: 2845,덜,O
82447,Sentence: 2845,차,O
82448,Sentence: 2845,례,O
82449,Sentence: 2845,다,O
82450,Sentence: 2845,ㅋ,O
82451,Sentence: 2845,ㅋ,O
82452,Sentence: 2845,ㅋ,O
82453,Sentence: 2845,ㅋ,O
82454,Sentence: 2845,ㅋ,O
82455,Sentence: 2845,ㅋ,O
82456,Sentence: 2845,ㅋ,O
82457,Sentence: 2845,ㅋ,O
82458,Sentence: 2845,ㅋ,O
82459,Sentence: 2845,ㅋ,O
82460,Sentence: 2845,ㅋ,O
82461,Sentence: 2845,ㅋ,O
82462,Sentence: 2845,ㅋ,O
82463,Sentence: 2845,ㅋ,O
82464,Sentence: 2845,ㅋ,O
82465,Sentence: 2845,ㅋ,O
82466,Sentence: 2845,ㅋ,O
82467,Sentence: 2845,ㅋ,O
82468,Sentence: 2845,ㅋ,O
82469,Sentence: 2845,근,O
82470,Sentence: 2845,혜,O
82471,Sentence: 2845,탄,O
82472,Sentence: 2845,핵,O
82473,Sentence: 2845,때,O
82474,Sentence: 2845,공,O
82475,Sentence: 2845,짜,O
82476,Sentence: 2845,술,O
82477,Sentence: 2845,뿌,O
82478,Sentence: 2845,린,O
82479,Sentence: 2845,자,O
82480,Sentence: 2845,영,O
82481,Sentence: 2845,업,O
82482,Sentence: 2845,충,B
82483,Sentence: 2845,새,B
82484,Sentence: 2845,끼,I
82485,Sentence: 2845,들,O
82486,Sentence: 2845,빨,O
82487,Sentence: 2845,리,O
82488,Sentence: 2845,뒤,O
82489,Sentence: 2845,져,O
82490,Sentence: 2845,라,O
82491,Sentence: 2845,ㅋ,O
82492,Sentence: 2845,ㅋ,O
82493,Sentence: 2845,ㅋ,O
82494,Sentence: 2845,ㅋ,O
82495,Sentence: 2845,ㅋ,O
82496,Sentence: 2845,ㅋ,O
82497,Sentence: 2845,ㅋ,O
82498,Sentence: 2845,ㅋ,O
82499,Sentence: 2845,ㅋ,O
82500,Sentence: 2845,이,O
82501,Sentence: 2845,제,O
82502,Sentence: 2845,는,O
82503,Sentence: 2845,느,O
82504,Sentence: 2845,덜,O
82505,Sentence: 2845,차,O
82506,Sentence: 2845,례,O
82507,Sentence: 2845,다,O
82508,Sentence: 2845,ㅋ,O
82509,Sentence: 2845,ㅋ,O
82510,Sentence: 2845,ㅋ,O
82511,Sentence: 2845,ㅋ,O
82512,Sentence: 2845,ㅋ,O
82513,Sentence: 2845,ㅋ,O
82514,Sentence: 2845,ㅋ,O
82515,Sentence: 2845,ㅋ,O
82516,Sentence: 2845,ㅋ,O
82517,Sentence: 2845,ㅋ,O
82518,Sentence: 2845,ㅋ,O
82519,Sentence: 2845,ㅋ,O
82520,Sentence: 2845,ㅋ,O
82521,Sentence: 2845,ㅋ,O
82522,Sentence: 2845,ㅋ,O
82523,Sentence: 2845,ㅋ,O
82524,Sentence: 2845,ㅋ,O
82525,Sentence: 2845,ㅋ,O
82526,Sentence: 2845,ㅋ,O
82527,Sentence: 2845,근,O
82528,Sentence: 2845,혜,O
82529,Sentence: 2845,탄,O
82530,Sentence: 2845,핵,O
82531,Sentence: 2845,때,O
82532,Sentence: 2845,공,O
82533,Sentence: 2845,짜,O
82534,Sentence: 2845,술,O
82535,Sentence: 2845,뿌,O
82536,Sentence: 2845,린,O
82537,Sentence: 2845,자,O
82538,Sentence: 2845,영,O
82539,Sentence: 2845,업,O
82540,Sentence: 2845,충,B
82541,Sentence: 2845,새,B
82542,Sentence: 2845,끼,I
82543,Sentence: 2845,들,O
82544,Sentence: 2845,빨,O
82545,Sentence: 2845,리,O
82546,Sentence: 2845,뒤,O
82547,Sentence: 2845,져,O
82548,Sentence: 2845,라,O
82549,Sentence: 2845,ㅋ,O
82550,Sentence: 2845,ㅋ,O
82551,Sentence: 2845,ㅋ,O
82552,Sentence: 2845,ㅋ,O
82553,Sentence: 2845,ㅋ,O
82554,Sentence: 2845,ㅋ,O
82555,Sentence: 2845,ㅋ,O
82556,Sentence: 2845,ㅋ,O
82557,Sentence: 2845,ㅋ,O
82558,Sentence: 2845,이,O
82559,Sentence: 2845,제,O
82560,Sentence: 2845,는,O
82561,Sentence: 2845,느,O
82562,Sentence: 2845,덜,O
82563,Sentence: 2845,차,O
82564,Sentence: 2845,례,O
82565,Sentence: 2845,다,O
82566,Sentence: 2845,ㅋ,O
82567,Sentence: 2845,ㅋ,O
82568,Sentence: 2845,ㅋ,O
82569,Sentence: 2845,ㅋ,O
82570,Sentence: 2845,ㅋ,O
82571,Sentence: 2845,ㅋ,O
82572,Sentence: 2845,ㅋ,O
82573,Sentence: 2845,ㅋ,O
82574,Sentence: 2845,ㅋ,O
82575,Sentence: 2845,ㅋ,O
82576,Sentence: 2845,ㅋ,O
82577,Sentence: 2845,ㅋ,O
82578,Sentence: 2845,ㅋ,O
82579,Sentence: 2845,ㅋ,O
82580,Sentence: 2845,ㅋ,O
82581,Sentence: 2845,ㅋ,O
82582,Sentence: 2845,ㅋ,O
82583,Sentence: 2845,ㅋ,O
82584,Sentence: 2845,ㅋ,O
82585,Sentence: 2845,근,O
82586,Sentence: 2845,혜,O
82587,Sentence: 2845,탄,O
82588,Sentence: 2845,핵,O
82589,Sentence: 2845,때,O
82590,Sentence: 2845,공,O
82591,Sentence: 2845,짜,O
82592,Sentence: 2845,술,O
82593,Sentence: 2845,뿌,O
82594,Sentence: 2845,린,O
82595,Sentence: 2845,자,O
82596,Sentence: 2845,영,O
82597,Sentence: 2845,업,O
82598,Sentence: 2845,충,B
82599,Sentence: 2845,새,B
82600,Sentence: 2845,끼,I
82601,Sentence: 2845,들,O
82602,Sentence: 2845,빨,O
82603,Sentence: 2845,리,O
82604,Sentence: 2845,뒤,O
82605,Sentence: 2845,져,O
82606,Sentence: 2845,라,O
82607,Sentence: 2845,ㅋ,O
82608,Sentence: 2845,ㅋ,O
82609,Sentence: 2845,ㅋ,O
82610,Sentence: 2845,ㅋ,O
82611,Sentence: 2845,ㅋ,O
82612,Sentence: 2845,ㅋ,O
82613,Sentence: 2845,ㅋ,O
82614,Sentence: 2845,ㅋ,O
82615,Sentence: 2845,ㅋ,O
82616,Sentence: 2845,이,O
82617,Sentence: 2845,제,O
82618,Sentence: 2845,는,O
82619,Sentence: 2845,느,O
82620,Sentence: 2845,덜,O
82621,Sentence: 2845,차,O
82622,Sentence: 2845,례,O
82623,Sentence: 2845,다,O
82624,Sentence: 2845,ㅋ,O
82625,Sentence: 2845,ㅋ,O
82626,Sentence: 2845,ㅋ,O
82627,Sentence: 2845,ㅋ,O
82628,Sentence: 2845,ㅋ,O
82629,Sentence: 2845,ㅋ,O
82630,Sentence: 2845,ㅋ,O
82631,Sentence: 2845,ㅋ,O
82632,Sentence: 2845,ㅋ,O
82633,Sentence: 2845,ㅋ,O
82634,Sentence: 2845,ㅋ,O
82635,Sentence: 2845,ㅋ,O
82636,Sentence: 2845,ㅋ,O
82637,Sentence: 2845,ㅋ,O
82638,Sentence: 2845,ㅋ,O
82639,Sentence: 2845,ㅋ,O
82640,Sentence: 2845,ㅋ,O
82641,Sentence: 2845,ㅋ,O
82642,Sentence: 2845,ㅋ,O
82643,Sentence: 2846,ㄹ,O
82644,Sentence: 2846,혜,O
82645,Sentence: 2846,탄,O
82646,Sentence: 2846,핵,O
82647,Sentence: 2846,이,O
82648,Sentence: 2846,벤,O
82649,Sentence: 2846,트,O
82650,Sentence: 2846,할,O
82651,Sentence: 2846,때,O
82652,Sentence: 2846,는,O
82653,Sentence: 2846,언,O
82654,Sentence: 2846,제,O
82655,Sentence: 2846,고,O
82656,Sentence: 2846,ㅋ,O
82657,Sentence: 2846,ㅋ,O
82658,Sentence: 2846,ㅋ,O
82659,Sentence: 2846,ㅋ,O
82660,Sentence: 2846,ㅋ,O
82661,Sentence: 2846,ㅋ,O
82662,Sentence: 2846,ㅋ,O
82663,Sentence: 2846,ㅋ,O
82664,Sentence: 2846,ㅋ,O
82665,Sentence: 2846,ㅋ,O
82666,Sentence: 2846,ㅋ,O
82667,Sentence: 2846,ㅋ,O
82668,Sentence: 2846,ㅋ,O
82669,Sentence: 2846,ㅋ,O
82670,Sentence: 2846,ㅋ,O
82671,Sentence: 2846,ㅋ,O
82672,Sentence: 2846,ㅋ,O
82673,Sentence: 2846,ㅋ,O
82674,Sentence: 2846,ㅋ,O
82675,Sentence: 2846,ㅋ,O
82676,Sentence: 2846,ㅋ,O
82677,Sentence: 2846,ㅋ,O
82678,Sentence: 2846,ㅋ,O
82679,Sentence: 2846,ㅋ,O
82680,Sentence: 2846,ㅋ,O
82681,Sentence: 2846,ㅋ,O
82682,Sentence: 2846,ㅋ,O
82683,Sentence: 2846,ㅋ,O
82684,Sentence: 2846,ㅋ,O
82685,Sentence: 2846,ㅋ,O
82686,Sentence: 2846,ㅋ,O
82687,Sentence: 2846,ㅋ,O
82688,Sentence: 2846,ㅋ,O
82689,Sentence: 2846,ㅋ,O
82690,Sentence: 2846,ㅋ,O
82691,Sentence: 2846,ㅋ,O
82692,Sentence: 2846,ㅋ,O
82693,Sentence: 2846,ㅋ,O
82694,Sentence: 2846,ㅋ,O
82695,Sentence: 2846,ㅋ,O
82696,Sentence: 2846,ㅋ,O
82697,Sentence: 2846,ㅋ,O
82698,Sentence: 2846,ㅋ,O
82699,Sentence: 2846,ㅋ,O
82700,Sentence: 2846,ㅋ,O
82701,Sentence: 2846,ㅋ,O
82702,Sentence: 2846,ㅋ,O
82703,Sentence: 2846,ㅋ,O
82704,Sentence: 2846,ㅋ,O
82705,Sentence: 2846,ㅋ,O
82706,Sentence: 2846,ㅋ,O
82707,Sentence: 2846,ㅋ,O
82708,Sentence: 2846,ㅋ,O
82709,Sentence: 2846,ㅋ,O
82710,Sentence: 2846,ㅋ,O
82711,Sentence: 2846,ㅋ,O
82712,Sentence: 2846,ㅋ,O
82713,Sentence: 2846,ㅋ,O
82714,Sentence: 2846,ㅋ,O
82715,Sentence: 2846,ㅋ,O
82716,Sentence: 2846,ㅋ,O
82717,Sentence: 2846,ㅋ,O
82718,Sentence: 2846,ㅋ,O
82719,Sentence: 2846,ㅋ,O
82720,Sentence: 2846,ㅋ,O
82721,Sentence: 2846,ㅋ,O
82722,Sentence: 2846,ㅋ,O
82723,Sentence: 2846,ㅋ,O
82724,Sentence: 2846,ㅋ,O
82725,Sentence: 2846,ㅋ,O
82726,Sentence: 2846,ㅋ,O
82727,Sentence: 2846,ㅋ,O
82728,Sentence: 2846,ㅋ,O
82729,Sentence: 2846,ㅋ,O
82730,Sentence: 2846,ㅋ,O
82731,Sentence: 2846,ㅋ,O
82732,Sentence: 2846,ㅋ,O
82733,Sentence: 2846,ㅋ,O
82734,Sentence: 2846,ㅋ,O
82735,Sentence: 2846,ㅋ,O
82736,Sentence: 2846,ㅋ,O
82737,Sentence: 2846,ㅋ,O
82738,Sentence: 2846,ㅋ,O
82739,Sentence: 2846,저,O
82740,Sentence: 2846,거,O
82741,Sentence: 2846,시,O
82742,Sentence: 2846,위,O
82743,Sentence: 2846,자,O
82744,Sentence: 2846,들,O
82745,Sentence: 2846,웃,O
82746,Sentence: 2846,긴,O
82747,Sentence: 2846,게,O
82748,Sentence: 2846,죽,O
82749,Sentence: 2846,어,O
82750,Sentence: 2846,도,O
82751,Sentence: 2846,문,O
82752,Sentence: 2846,재,O
82753,Sentence: 2846,인,O
82754,Sentence: 2846,민,O
82755,Sentence: 2846,주,O
82756,Sentence: 2846,당,O
82757,Sentence: 2846,욕,O
82758,Sentence: 2846,은,O
82759,Sentence: 2846,안,O
82760,Sentence: 2846,함,O
82761,Sentence: 2847,지,O
82762,Sentence: 2847,들,O
82763,Sentence: 2847,이,O
82764,Sentence: 2847,민,O
82765,Sentence: 2847,주,O
82766,Sentence: 2847,당,O
82767,Sentence: 2847,1,O
82768,Sentence: 2847,8,O
82769,Sentence: 2847,0,O
82770,Sentence: 2847,석,O
82771,Sentence: 2847,만,O
82772,Sentence: 2847,들,O
82773,Sentence: 2847,어,O
82774,Sentence: 2847,주,O
82775,Sentence: 2847,고,O
82776,Sentence: 2847,문,O
82777,Sentence: 2847,재,O
82778,Sentence: 2847,인,O
82779,Sentence: 2847,뽑,O
82780,Sentence: 2847,고,O
82781,Sentence: 2847,박,O
82782,Sentence: 2847,근,O
82783,Sentence: 2847,혜,O
82784,Sentence: 2847,탄,O
82785,Sentence: 2847,핵,O
82786,Sentence: 2847,좋,O
82787,Sentence: 2847,아,O
82788,Sentence: 2847,해,O
82789,Sentence: 2847,놓,O
82790,Sentence: 2847,고,O
82791,Sentence: 2847,ㅋ,O
82792,Sentence: 2847,ㅋ,O
82793,Sentence: 2847,ㅋ,O
82794,Sentence: 2847,ㅋ,O
82795,Sentence: 2847,ㅋ,O
82796,Sentence: 2847,ㅋ,O
82797,Sentence: 2847,ㅋ,O
82798,Sentence: 2847,ㅋ,O
82799,Sentence: 2847,ㅋ,O
82800,Sentence: 2847,ㅋ,O
82801,Sentence: 2847,ㅋ,O
82802,Sentence: 2847,ㅋ,O
82803,Sentence: 2847,ㅋ,O
82804,Sentence: 2847,ㅋ,O
82805,Sentence: 2847,ㅋ,O
82806,Sentence: 2847,ㅋ,O
82807,Sentence: 2847,ㅋ,O
82808,Sentence: 2847,ㅋ,O
82809,Sentence: 2847,ㅋ,O
82810,Sentence: 2847,ㅋ,O
82811,Sentence: 2847,ㅋ,O
82812,Sentence: 2847,ㅋ,O
82813,Sentence: 2847,ㅋ,O
82814,Sentence: 2847,ㅋ,O
82815,Sentence: 2847,ㅋ,O
82816,Sentence: 2847,ㅋ,O
82817,Sentence: 2847,ㅋ,O
82818,Sentence: 2847,ㅋ,O
82819,Sentence: 2847,ㅋ,O
82820,Sentence: 2847,ㅋ,O
82821,Sentence: 2847,ㅋ,O
82822,Sentence: 2847,ㅋ,O
82823,Sentence: 2847,ㅋ,O
82824,Sentence: 2847,ㅋ,O
82825,Sentence: 2847,ㅋ,O
82826,Sentence: 2847,ㅋ,O
82827,Sentence: 2847,ㅋ,O
82828,Sentence: 2847,ㅋ,O
82829,Sentence: 2847,ㅋ,O
82830,Sentence: 2847,ㅋ,O
82831,Sentence: 2847,ㅋ,O
82832,Sentence: 2847,ㅋ,O
82833,Sentence: 2847,ㅋ,O
82834,Sentence: 2847,ㅋ,O
82835,Sentence: 2847,ㅋ,O
82836,Sentence: 2847,ㅋ,O
82837,Sentence: 2847,ㅋ,O
82838,Sentence: 2847,ㅋ,O
82839,Sentence: 2847,ㅋ,O
82840,Sentence: 2847,ㅋ,O
82841,Sentence: 2847,ㅋ,O
82842,Sentence: 2847,ㅋ,O
82843,Sentence: 2847,ㅋ,O
82844,Sentence: 2847,ㅋ,O
82845,Sentence: 2847,ㅋ,O
82846,Sentence: 2847,ㅋ,O
82847,Sentence: 2847,ㅋ,O
82848,Sentence: 2847,ㅋ,O
82849,Sentence: 2847,ㅋ,O
82850,Sentence: 2847,ㅋ,O
82851,Sentence: 2847,ㅋ,O
82852,Sentence: 2847,ㅋ,O
82853,Sentence: 2847,ㅋ,O
82854,Sentence: 2847,ㅋ,O
82855,Sentence: 2847,ㅋ,O
82856,Sentence: 2847,ㅋ,O
82857,Sentence: 2847,ㅋ,O
82858,Sentence: 2847,ㅋ,O
82859,Sentence: 2847,ㅋ,O
82860,Sentence: 2847,ㅋ,O
82861,Sentence: 2847,ㅋ,O
82862,Sentence: 2847,ㅋ,O
82863,Sentence: 2847,ㅋ,O
82864,Sentence: 2847,ㅋ,O
82865,Sentence: 2847,ㅋ,O
82866,Sentence: 2848,팩,O
82867,Sentence: 2848,트,O
82868,Sentence: 2848,탄,O
82869,Sentence: 2848,핵,O
82870,Sentence: 2848,때,O
82871,Sentence: 2848,술,O
82872,Sentence: 2848,집,O
82873,Sentence: 2848,사,O
82874,Sentence: 2848,장,O
82875,Sentence: 2848,은,O
82876,Sentence: 2848,공,O
82877,Sentence: 2848,짜,O
82878,Sentence: 2848,술,O
82879,Sentence: 2848,돌,O
82880,Sentence: 2848,리,O
82881,Sentence: 2848,고,O
82882,Sentence: 2848,피,O
82883,Sentence: 2848,씨,O
82884,Sentence: 2848,방,O
82885,Sentence: 2848,사,O
82886,Sentence: 2848,장,O
82887,Sentence: 2848,은,O
82888,Sentence: 2848,서,O
82889,Sentence: 2848,비,O
82890,Sentence: 2848,스,O
82891,Sentence: 2848,시,O
82892,Sentence: 2848,간,O
82893,Sentence: 2848,넣,O
82894,Sentence: 2848,어,O
82895,Sentence: 2848,줬,O
82896,Sentence: 2848,다,O
82897,Sentence: 2849,팩,O
82898,Sentence: 2849,트,O
82899,Sentence: 2849,자,O
82900,Sentence: 2849,영,O
82901,Sentence: 2849,업,O
82902,Sentence: 2849,자,O
82903,Sentence: 2849,단,O
82904,Sentence: 2849,체,O
82905,Sentence: 2849,들,O
82906,Sentence: 2849,피,O
82907,Sentence: 2849,씨,O
82908,Sentence: 2849,방,O
82909,Sentence: 2849,협,O
82910,Sentence: 2849,회,O
82911,Sentence: 2849,등,O
82912,Sentence: 2849,등,O
82913,Sentence: 2849,은,O
82914,Sentence: 2849,공,O
82915,Sentence: 2849,개,O
82916,Sentence: 2849,적,O
82917,Sentence: 2849,으,O
82918,Sentence: 2849,로,O
82919,Sentence: 2849,문,O
82920,Sentence: 2849,재,O
82921,Sentence: 2849,인,O
82922,Sentence: 2849,지,O
82923,Sentence: 2849,지,O
82924,Sentence: 2849,를,O
82925,Sentence: 2849,외,O
82926,Sentence: 2849,친,O
82927,Sentence: 2849,집,O
82928,Sentence: 2849,단,O
82929,Sentence: 2849,이,O
82930,Sentence: 2849,다,O
82931,Sentence: 2850,니,O
82932,Sentence: 2850,들,O
82933,Sentence: 2850,이,O
82934,Sentence: 2850,찍,O
82935,Sentence: 2850,었,O
82936,Sentence: 2850,다,O
82937,Sentence: 2850,ㅋ,O
82938,Sentence: 2850,ㅋ,O
82939,Sentence: 2851,니,O
82940,Sentence: 2851,들,O
82941,Sentence: 2851,이,O
82942,Sentence: 2851,뽑,O
82943,Sentence: 2851,은,O
82944,Sentence: 2851,문,O
82945,Sentence: 2851,대,O
82946,Sentence: 2851,통,O
82947,Sentence: 2851,령,O
82948,Sentence: 2851,님,O
82949,Sentence: 2851,이,O
82950,Sentence: 2851,시,O
82951,Sentence: 2851,다,O
82952,Sentence: 2851,찬,O
82953,Sentence: 2851,양,O
82954,Sentence: 2851,과,O
82955,Sentence: 2851,경,O
82956,Sentence: 2851,배,O
82957,Sentence: 2851,를,O
82958,Sentence: 2851,하,O
82959,Sentence: 2851,지,O
82960,Sentence: 2851,못,O
82961,Sentence: 2851,할,O
82962,Sentence: 2851,망,O
82963,Sentence: 2851,정,O
82964,Sentence: 2851,니,O
82965,Sentence: 2851,들,O
82966,Sentence: 2851,한,O
82967,Sentence: 2851,테,O
82968,Sentence: 2851,피,O
82969,Sentence: 2851,해,O
82970,Sentence: 2851,를,O
82971,Sentence: 2851,입,O
82972,Sentence: 2851,혔,O
82973,Sentence: 2851,다,O
82974,Sentence: 2851,고,O
82975,Sentence: 2851,어,O
82976,Sentence: 2851,딜,O
82977,Sentence: 2851,감,O
82978,Sentence: 2851,히,O
82979,Sentence: 2851,우,O
82980,Sentence: 2851,리,O
82981,Sentence: 2851,문,O
82982,Sentence: 2851,프,O
82983,Sentence: 2851,에,O
82984,Sentence: 2851,게,O
82985,Sentence: 2851,뒤,O
82986,Sentence: 2851,지,O
82987,Sentence: 2851,고,O
82988,Sentence: 2851,싶,O
82989,Sentence: 2851,노,B
82990,Sentence: 2851,ㅡ,O
82991,Sentence: 2851,ㅡ,O
82992,Sentence: 2852,기,O
82993,Sentence: 2852,성,O
82994,Sentence: 2852,세,O
82995,Sentence: 2852,대,O
82996,Sentence: 2852,들,O
82997,Sentence: 2852,꼴,O
82998,Sentence: 2852,좋,O
82999,Sentence: 2852,다,O
83000,Sentence: 2852,ㅋ,O
83001,Sentence: 2852,ㅋ,O
83002,Sentence: 2853,니,O
83003,Sentence: 2853,들,O
83004,Sentence: 2853,이,O
83005,Sentence: 2853,뽑,O
83006,Sentence: 2853,아,O
83007,Sentence: 2853,놓,O
83008,Sentence: 2853,고,O
83009,Sentence: 2853,뭔,O
83010,Sentence: 2853,죄,O
83011,Sentence: 2853,를,O
83012,Sentence: 2853,지,O
83013,Sentence: 2853,었,O
83014,Sentence: 2853,냐,O
83015,Sentence: 2853,고,O
83016,Sentence: 2853,물,O
83017,Sentence: 2853,이,O
83018,Sentence: 2853,보,O
83019,Sentence: 2853,노,B
83020,Sentence: 2853,ㅋ,O
83021,Sentence: 2853,ㅋ,O
83022,Sentence: 2853,ㅋ,O
83023,Sentence: 2854,농,O
83024,Sentence: 2854,담,O
83025,Sentence: 2854,안,O
83026,Sentence: 2854,하,O
83027,Sentence: 2854,고,O
83028,Sentence: 2854,잘,O
83029,Sentence: 2854,못,O
83030,Sentence: 2854,찍,O
83031,Sentence: 2854,은,O
83032,Sentence: 2854,댓,O
83033,Sentence: 2854,가,O
83034,Sentence: 2854,진,O
83035,Sentence: 2854,짜,O
83036,Sentence: 2854,로,O
83037,Sentence: 2854,톡,O
83038,Sentence: 2854,톡,O
83039,Sentence: 2854,하,O
83040,Sentence: 2854,게,O
83041,Sentence: 2854,치,O
83042,Sentence: 2854,르,O
83043,Sentence: 2854,고,O
83044,Sentence: 2854,있,O
83045,Sentence: 2854,는,O
83046,Sentence: 2854,중,O
83047,Sentence: 2854,이,O
83048,Sentence: 2854,노,O
83049,Sentence: 2855,팩,O
83050,Sentence: 2855,트,O
83051,Sentence: 2855,저,O
83052,Sentence: 2855,상,O
83053,Sentence: 2855,황,O
83054,Sentence: 2855,에,O
83055,Sentence: 2855,서,O
83056,Sentence: 2855,도,O
83057,Sentence: 2855,이,O
83058,Sentence: 2855,재,O
83059,Sentence: 2855,명,O
83060,Sentence: 2855,공,O
83061,Sentence: 2855,개,O
83062,Sentence: 2855,지,O
83063,Sentence: 2855,지,O
83064,Sentence: 2855,선,O
83065,Sentence: 2855,언,O
83066,Sentence: 2855,을,O
83067,Sentence: 2855,한,O
83068,Sentence: 2855,지,O
83069,Sentence: 2855,얼,O
83070,Sentence: 2855,마,O
83071,Sentence: 2855,되,O
83072,Sentence: 2855,지,O
83073,Sentence: 2855,않,O
83074,Sentence: 2855,았,O
83075,Sentence: 2855,다,O
83076,Sentence: 2856,박,O
83077,Sentence: 2856,근,O
83078,Sentence: 2856,혜,O
83079,Sentence: 2856,탄,O
83080,Sentence: 2856,핵,O
83081,Sentence: 2856,시,O
83082,Sentence: 2856,키,O
83083,Sentence: 2856,고,O
83084,Sentence: 2856,공,O
83085,Sentence: 2856,짜,O
83086,Sentence: 2856,밥,O
83087,Sentence: 2856,뿌,O
83088,Sentence: 2856,리,O
83089,Sentence: 2856,던,O
83090,Sentence: 2856,거,O
83091,Sentence: 2856,누,O
83092,Sentence: 2856,구,O
83093,Sentence: 2856,ㅋ,O
83094,Sentence: 2856,ㅋ,O
83095,Sentence: 2856,ㅋ,O
83096,Sentence: 2856,ㅋ,O
83097,Sentence: 2856,ㅋ,O
83098,Sentence: 2856,ㅋ,O
83099,Sentence: 2856,ㅋ,O
83100,Sentence: 2856,ㅋ,O
83101,Sentence: 2856,ㅋ,O
83102,Sentence: 2856,ㅋ,O
83103,Sentence: 2856,ㅋ,O
83104,Sentence: 2856,ㅋ,O
83105,Sentence: 2856,ㅋ,O
83106,Sentence: 2857,세,O
83107,Sentence: 2857,금,O
