,text
0,연기나 잘하고 이슈 되던가 시발
0,1조 아님 결국엔 35조 맞음
0,저 할매 진짜 주접킹이시네. 며느리 삼고 싶다고 하면 박은혜가 아이고 감사합니다 이래야 합니까? 토니안보다 박은혜가 훨씬 아까워요.
0,아줌마들 열폭하는거 보소 ㅋㅋㅋ 저 사람들이 당신들한테 피해준거라도 있나요? 남의 인생사에 오지랖좀 떨지말고 너나 잘하세요^^
0,4050 운동권 민주당 추종자들
0,난 얘가 왜좋은지 모르겠음.. 너무 불호... 나혼자 산다 나온거 보고 더더더더더 불호
0,좌빨 인증하네 ㅉㅉ
0,이게뭔데
0,"애국보수들이 한 짓 : 병사월급 아끼고 천안함 유공자 차일피일 인정 미루고 의문사 진상규명 위원회 해체함

좌빨페미게이들이 한 짓 : 병사월급 올리고 천안함 유공자 인정에 함장 명예진급 해주고 의문사 진상규명 위원회 부활시킴"
0,ㄹㅇ 영국 표준 와꾸 = 웨인 루니
0,어찌됐든 변기유천같은 과거 약쟁이 연애인아님 ?
0,구혜선 sns할 동안 안재현 마녀사냥 당하던거 기억나게 만드는군.
0,노화로 인한 못생김이 슬슬더 가중되는 시기~~^^
0,나라 예산을 국방부에 보태는게 뭐 어때서 병신아ㅋㅋㅋㅋ 분단국가에서 좆인지보다 국방부에 보태는게 더 현명한거 아니냐?그리고 죄다 갈아넣는것도 아니고
0,지랄하고 자빠졌네 그런 노예마인드로 씹창내놓은게 현재 한남인권이다
0,내로남불이 패시브인 한녀 수준ㅋㅋㅋㅋㅋㅋㅋㅋ
0,이거보고 철수로 맘 굳힘 현 2030대 대부분 이미 전역자인데 뭐 어쩌라고 시발 ㅋㅋ 현실성도 없고 실현되도 이득도 없고 뽑을 이유 1이라도 있냐? 오늘 질의응답 보니 여성부는 양성평등부로 이름만 바꾼다 지랄하고
0,허재 이사람 장난하는건가? 운동신경 하나도 없어. 와아~대박!! 농구는 키만 크면 되나봐요.
0,폭동시티 전봇대 극혐 우욱씹 자칭 좆라도대장 현실은 씹지방개꼴통촌동네
0,그럼 부사관도 200주고 수당 다빼자 부사관 개색기들 초과수당 찍어달라고 맨날 내 당직때와서 그지랄하면서 안에서 티비보고 논거 내가 다안다 시발색기들 심한새끼들은 내가 올려준다고 말만하고 안올렸다 개빙시새끼 그래도모른다
0,"그니까 시발 어쨌거나 35조원 날린거는 맞고, 여가부 없으면 저 조가튼 성인지 예산인가 뭔가도 없으니까, 여가부 날리면 35조 킵되는게 팩트잖아? 시밸롬이 어디서 말장난하고 있노."
0,여가부 옹호 논리를 념글 주작으로 올리는 찢갈 새끼들 양심이 없놐ㅋㅋㅋ
0,살아있을때나 잘하지 죽기전 손잡아줄 친구하나 없어 힘들어했다던데..악플탓 염병하네
0,일본 원숭이는 너네 나라로 가세요!
0,검사에서 알았다는 새끼들은 머 사회생활 안해본 거임?
0,과자로 만든 집이노?
0,이하이 언제 월드스타되냐? 작고 못생긴 뚱보일뿐.월드스타는 될수없을듯..
0,"울산에 큰돈되는 대기업 공장들이 많아서
1인당 개인소득은 개뻥튀기
막상 해당 공장들에서 일하는 사람 말고는
먹고 살게 마땅치 않아서
개인소득은 꼬라박 ㅋㅋㅋㅋㅋㅋ
대중교통+도로 좆같아서 거주지나 상업지구가 뻗질못함
상업지구 못뻗으니 그에대한 고용 꼬라박 상업지구 거점으로하는 각종 일자리가 생기질 못함
기타등등 ㅋㅋㅋ"
0,여가부 주도로 35조를 쓸대없는곳에 다 쏟아부어버리고있다는거죠? 찢갈이년들아?
0,조까 씨발 틀리앙 찢갈이 새끼들아 ㅋㅋㅋㅋ 야준석이랑 윤석렬이 뭉치면 정권교체 가능하당꼐~~~ 지지율 오를까봐 무섭냐 ?????
0,방송출연해서 이런말 막해도 되나? 김학래는 가정 없이 혼자사는분인가? 글고 아무것도 모르는 우리도 남을 쓰레기라 말할 자격있나? 김학래씨도 잘못했다고 인정하는게 좋을듯 어떤 사정이 있었는지는 모르나 잘못한부분은 분명히 있으니
0,막짤 사타구니에 문신한거임? 
0,"아따 우리 갓한민국은 이제 더 이상 일본인들이 무시 못 하는 선진국이랑께요!
일본은 이제 GDP로 거의 다 따라 잡은 일본과 아시아 투탑 선진국이랑께요!
아무리 느그 조센징들이 좆 지랄을 떨어도 일본인들의 인식 조센징 = 짱깨
이거시 느그 조센징들의 적나라한 현실이노
세계 최악의 미개 바퀴벌레 병신 국가 투톱
조센 짱깨 키타 ww"
0,이새끼 진짜 물구나무 부대가 문밖에 줄을 섰을텐데 혼외자 한명 없는거보면 신기해 ㅋㅋㅋㅋ
0,지 버릇 개못준다. 워낙 싸가지 없는xx거 다아는 사실 방송에서 영원이 퇴출 됐어야될 인간이 잊을만하면 나오고 사고 치고 말썽이르키고 어디 한두번 이냐. 국민 비호감 이제 고만나와 국민들에게 스트레스 고만줘라
0,애초에 여가부 35조라고 안하고 좆인지 씹수성으로 35조 쓴다고함 병신피싸개년아
0,선미에게 쳐발리는 현아
0,윤석열 찍는다 시발롬아
0,뭐라는거야 십년아 성인지예산 35조 맞잖아 딸배로 35만원 써놓고 짜장면 1만5천 썻다고 우기면 35만원이 아닌거냐?
0,병신아 누가 여가부가 정상적이라고 했냐? 35조가 여성만을 위해 쓰이는게 아니라고 했지
0,으9~2녀석아 힘든1 첫줄부터 숨이 막히노 틀딱 씨발
0,그런데 개병신같은도시인 대구에는 인프라 몰빵함ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,좆북칩 또 쫒같은거만드내 
0,얼굴봐 징그러 구역질 난다.
0,양생은 구글 치니까 나오는데 공기는 뭐 말하는거냐 공사기간이냐?????
0,"팩트>경상도 새끼들이 서울보다도 사회 간접자본 제일 많이 타간다.

“대구 경북 정부”? 내년 정부 SOC 예산 지역 불균형 심각
http://www.ijejutoday.com/news/articleView.html?idxno=192847

사회간접자본 SOC 경상도만 몰빵하고 다른 지역들은 다 삭감한거봐라~
혼자 독식해놓고 아직도 아직도 더 달라고 징징징 ㅉㅉㅉㅉ"
0,35조 애미 씨발 ㅋㅋㅋㅋ 세금 증발 좆되노
0,그 유족들에게 8억원씩 지급하라 
0,"중견기업 꼬라지가 저런데 대한민국에 지진나면 80년대 스타일 빨간 벽돌, 콘크리트 집 빼고 다 개박살 나 있을듯"
0,천박하고 싼마이 극치 ㅋㅋㅋㅋ
0,이거보고 윤으로 돌린다 
0,이 병신 얘기대로면 각자 부서에서 여가부 업무를 분담하면 되고 여가부는 인권위같이 권고만 하면 된단 얘기임
0,사이즈가 다르잖아ㅋㅋ 김밥 한줄 주던거 두줄 주는거랑 돈까스에 갈비탕에 코스요리 나오는건 다르지 병신아
0,나라 빚이나 좀 갚아봐라
0,미모같은소리하네!! 미모가 다 얼어죽었다!!!
0,사고치고 사생활 더러운건 죄다 그 성별 한남들이네
0,이규빈은 뭐하는 사람임?ㅡㅡ
0,진짜 씨발놈 나무에 묶어놓고 방망이로 대가리 터지게 줘패고 싶네 역겨운 할배새끼 너말이야 좆팔육 밭갈이 씹쌔끼야 ㅋㅋ 
0,쥬리 씹대두이긴하다 ㅋㅋ
0,홍준표도 솔직히 존나 어리둥절할듯ㅋㅋ 5년 전만 해도 홍발정 돼지발정제 꼰대니 뭐니 하던 새끼들이 갑자기 무야홍~무야홍~ 하면서 이유없이 빨아주니까 당황스러울거임ㅋㅋㅋ
0,난 나라 지키러 군대간 거 억울하지도 않고 힘쎈 남자가 군대가는 게 당연하다고 생각한다 근데 여자들은 조금만 손해봐도 난리가 나는데 이게 개꼴보기 싫다
0,이건 포퓰리즘임 사실상 불가능함 자꾸 여가부 운운하는애들있는데 성인지 예산자체가 여가부 예산이 아니고 전체예산에서 이것저것 나눈걸 통칭하는거임
0,젊었을때도 잘생긴과는 아니지 
0,싱가폴이 더 나은듯
0,범죄자는 극소수였어 5000년 동아시아 좆집민족 중에서도 도태된 새끼야
0,한녀들 대한민국 성평등지수 135위 드립치는거 미러링하는건데 눈치는 드럽게 없노ㅋㅋㅋㅋ
0,존나 기대하고 왔는데 좆같은 짤만 가져왔네 
0,논지흐리네 씨발련들이 ㅋㅋㅋ 35조를 성인지예산? 이딴데쓰는게 문제인데 ㅋㅋ여가부가쓰는게아니면 팩트가아냐?에라이씨발련들아
0,사자가 좆밥인 이유 : 좆간이 총도아니고 창들고 맞다이까는게 문화임
0,남자가 맞으면 언냐 걸크러쉬 여자가 맞으면 폭력성 이 ㅈㄹ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,어차피 내가살집 아니면 재료비 아까운게 당연 ㅋ
0,전라도 자재 쓴거아니냐?ㅋㅋㅋㅋㅋ
0,지랄하다 배빵하는장면나오는데무슨
0,니네 여자 보다 이쁘니까 부러워서 까냐 ㅋㅋㅋㅋ
0,나 닭파트 없으면 안돼..나 닭파트 없으면 못살어...닭파트 못잃어..닭파트에 살다 닭파트에서 죽을래...닭파트가 내 전부야...꼬꼬댁
0,좆병신아 그 35조의 관리감독 권한을 여가부가 쥐고 있어. 너같은 애들 속으라고 저런식으로 이야기하는데 그냥 멍청하게 걸려들어서ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,와 ㅋㅋ 시발 군대에서 진심으로 쓸거다써도 3000은모으겠노 
0,노처녀 김치녀들이나 좋아할 드라마네 저거 사진에 남자놈 똥폼 잡는거 봐 ㅋㅋ
0,부인 아들들은. 다이쁜데 윤상씨는 얼굴이 왜저모양이지? 어디아픈가?
0,진보인데?
0,요즘 시작도 전에 드라마 초치는 ㅅㄲ들이 많네..
0,4년전정준영카톡이 이게 이렇게 큰일이냐?ㅋ 더럽네정말.. 누가봐도 꼬리짜르기구만
0,문재앙 폭탄 왁스 토나왔스 한걸레 오마이가스레인지 비둘기집단 개정은 꿀정숙 몬스터엑소 레드카펫 핫핑크
0,개좁아터진 땅떵어리에서 뭘 바래
0,월급올라서 3200만원 더 벌려면 좆소기준 5년은 일해야하는데 미필새끼이야
0,모든 조선아파트가 저런 벽식구조임
0,이래도 민주당뽑으면 병신이지
0,아 한쪽만 의무지만 아무튼 국방의 의무라고ㅋㅋ 피싸개들은 냅두고 한남새끼들만 끌고가지만 아무튼 꿀빠는 군캉스면서 국방의 의무라고ㅋㅋ
0,못생긴 남자 결혼에 관심있는 여자 한명도 없어ㅋㅋ
0,에휴 군정책 보면 숨이 턱 막히노 당장앞만 보고 표빨겠다고 던지는거보면 ㅋㅋ 돈을 시발 안줘도 좋으니깐 병력유지를 해야지 복무기간을 늘리던가 여성징병을 하던가 파격적인 모병 혜택으로 모병50만을 유지하던가
0,죽빵맞은 목깁스 하신분 때문에 별 같잖은 것들 계속 기사 내는건가요?
0,35조 맞다 
0,느그가 누군데 윤석열까면 찢 지지자냐? ㅋㅋㅋㅋ 아오 진짜 국민수준 씨발이네
0,일단 없애~ㅋㅋㅋㅋㅋ 그 다음에 생각해~~ 일단 윤석열 찍어~~~ 그 다음에 생각해~~ ㅋㅋ
0,어짜피 세금폭탄은 예정된 사실인데 한녀꺼 좀 뺏어오면 안돼?
0,나는 오정연 이사람이 가장 이해안되고 나쁜사람같네?전남편이 공인인데 배려라곤 눈꼽만큼도없고
0,ㄴ정당한 대가ㅇㅈㄹ할거면 아예 모병제로 바꾸던가
0,조만간 아이파크 광저우 유공자 늘어날 예정 ㅋㅋ
0,저러면 어케됨? 자세히보니 철근 다 아작인데 뽑을수도없고 아예 해체함?
0,하사도 200 못받어 씨발새끼야
0,참 꼬인 사람들이 많네요 한녀들 종특인 듯...행복하세요
0,9번 누구냐 베컴위에
0,장기도 못 하는 폐급새끼 군대 안 가는게 국가 안보에 도움되니까 그런 애들 없어도 됨
0,"메이드인 코리아 : 파쿠리, 열화표절, 불신
미국, 일본, 영국, 독일, 프랑스, 호주, 캐나다, 싱가폴, 홍콩 : 신뢰 그 자체"
0,구혜선도 추잡스럽게 이게 뭐하는 짓이냐. 남편 생매장시킨다음에 데리고 살거냐... 너죽고 나죽자는 고얀 심뽀갖고 여론몰이 해서 니가 얻는게 뭐냐. 누워서 침뱉기지
0,외국은 건물을 뭘로짓는거임?
0,"ㄹㅇ 진짜 이해가 안감..
엘리베이터도 전부 저렴한 현다이꺼 ㅋㅋㅋㅋ"
0,"그러니까 윤석열이 여성부 해체시키고 성인지 예산 35조에서 각종 여성단체 시민단체로 빠져나가던 예산만 다 잘라버려도

저런건 존나게 뽑고도 남는다는거 아니야 ㅋㅋㅋㅋㅋ

애초에 그딴식으로 세금 안빠져나갔으면 매년 세종대왕급 이지스 3척씩 뽑아도 돈 남아돌거 아니냐고 ㅋㅋㅋㅋㅋㅋ

국산 전투기 엔진도 벌써 개발하고도 남았겠네 ㅋㅋㅋㅋㅋㅋ

아 씨발 윤석열 뽑고 여가부 해체시키고 각종 무기개발할 생각에 너무 설레는데 이거? ㅋㅋㅋㅋㅋㅋㅋㅋ"
0,쉬발 양도세 100% 빨갱이도 저런 발상은 안하겠다 진짜
0,저짝은 테러가 스스로 일어나노
0,관리좀 하자 저건 자연스러운 현상이 아님 충분히 관리할수있는 나이인데 대중한테 노출하는 남배우가 저게 뭐냐 여배우였으면 기자들이 후덕하다가 제목부터 달았겠지.진심 숙연하다
0,일본도 도쿄만 반대쪽에 북한 있었으면 북한한테 핵 맞았음
0,결국은 대통령제가 문제. 국무총리가 행정수반을 맡는 이원집정부제로 바꿔야 함
0,머여 이 쓰레기는
0,건설직 조선족들 건축할때 안에 오줌도 누고 쓰레기도 버리고 그대로 덮어씌움
0,류준열일베인가여? 손흥민옆에서떨어져!!
0,나눔글 쓰고 박제하는새끼 = 에미뒤짘
0,틀딱새끼들 쳐빨고있는게 그렇지 씨발 ㅋㅋ 뇌 스펀지마냥 구멍뚫린 병신새끼들 ㅋㅋ
0,막짤은 ㄹㅇ 머하는 새끼가 만든거ㅋㅋㅋㅋㅋ
0,성인지 제대로 못하는 인간이 얼마나 된다고 예산을 35조나 퍼붓냐 
0,꾸준하게 비추누른분들 누구 팬들인지 아주 티나죠...ㅋㅋㅋ
0,좆팔육이 또...
0,오릭스만 존나 오네 ㅋㅋ
0,이게되겠냐? 병사가 부사관보다 많이받으면 병사새끼들을 가만히 놔두겠냐?
0,근데 중요한건 황인종중에 제일 빻은 한남들이 뭐라할건 아님
0,재수없다 니엄마하고관계나정리해
0,진짜 한혜진.얘는 왜나와 ㅡ ㅡ 완존 노잼!!
0,저거 호랑이를 아프리카초원에 실험한다고 쳐 풀어놧는데 저 임팔라? 같은놈이 호랑이 첨보고 뭐하는새기지 좆밥인가 싶어 건들다가 골로간거임 
0,헐! 댓글 뭐냐? 딱 봐도 박성광 인성 드러운데 방송이라 참고 가식 떠는거 안 보이나봐?
0,여가부 수사 제대로 함 드가야지? 그동안 얼마나 해처먹었노?
0,진짜 좆고전
0,강남 챙녀들 망해라앗
0,ㅋㅋㅋ 제목잘짓노 
0,이거 짝짓기 프로냐? 질 떨어짐
0,ㅇㅇ 점점 모병제로 바꿔야지 군인 인식 처우 개선도 하고 지금 돈가지고 지랄하는 병신새끼들 피싸개거나 찢갈이 둘중 하나임
0,양도세 백퍼면 집 아무도 안팔지 ㅋㅋㅋㅋㅋㅋ 뇌가 우동사리여 ㅋㅋㅋㅋㅋㅋ
0,ㄴ틀딱새끼 또 기어나오죠?ㅋㅋㅋㅋ
0,꼰대임?! 자격지심 쩐다 정말.
0,"ㄹㅇ 이제 갓 대학교 들어갔을락 말락한, 세상사를 인터넷으로만 배운 애새끼 ㅋㅋㅋ"
0,요즘 공법이 좋아졌다고 존나 빨리 건설하더만 존나 빨리 무너지겠노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,6070 대리기샄ㅋㅋㅋㄱㅋ
0,일본 재벌은 능력있는 새끼 자기 가문으로 만들어서 승계시키는데 조센은 지 핏줄이라고 걍 럭키 야붕이 데려다가 승계 시키니깐 이꼴이 나지 ㅋㅋㅋㅋㅋ
0,아무도 안사겠노 ㅋㅋㅋㅋ
0,응 영부인이 김건희든 노무현이든 좆도 신경안써~
0,ㄴ그게 벌써 30년 전 일인데 병신인가
0,전라도광주
0,ㄹㅇ 어쩌라고 씨발? 군대간게 잘못 아니여?
0,버팔로들 저러면 대주는지아나 진자 역겹네 ㅋ
0,월 200보단 여자 군대 보내라 재정파탄 내네
0,"김동연이 이명박, 박근혜 정부당시에도 고위관료였었음. 그만큼 능력은 인정받아서 임명했던거같은데"
0,진짜 전역자들도 천만원주면 바로뽑아준다
0,아 냅둬 저라다 뒤지게 왜 자꾸 남의 인스타 사진 퍼오냐... 설리때도 그러더니 기자새키들이 문제임.
0,"10짤 좆되노
어퍼컷치듯이 목젖 바로 물어버리네"
0,ㅋㅋㅋ 가정적인 모습 보여주려고 애쓴다 애써사람 그렇게 쉽게 안변한다ㅋㅋㅋ쇼인도 부부 많던데~연기자부부니 알아서들 연기는 잘 할 듯~?
0,나베를 호감으로생각한 니 뇌가 좆병신이다 ㅅㅂ 이준석 발끝도못따라오는년인데 
0,개상도 분리독립시키는 후보 대통령뽑에는다 
0,"과연 틀딱이 아니라 존잘이 저랬어도

기분나빠했을지?

오히려 강간한번 당해줬을듯 ㅇㅇ"
0,지금이 국가부도의 날이다 문재앙이 있는한
0,에효시발 난 여자도 필요없고 돈이나 많았으면
0,여가부랑 성인지 예산이랑 관계없다는건 날조 선동하는거지 시발련들아 ㅋㅋ
0,게이야 니가 좆도안되는데 악플달아봤자 걍 부러워서 뺴액하는걸로 밖에 안보인다 ㅋㅋㅋ
0,서울 아이파크는 좋은데 ^^ 전라더는 저 브랜드가져가도 안되노 ^^
0,"대표적으로 박원순 당시 서울시예산 지원받던 ""여성""타이틀 달고잇던 ""페미단체""가 백개가 넘으며"
0,일제 미제 독일제 애용하자
0,"홍어들 존나 소수인데 뭐 얼마나힘이있겠냐
문제는 설라도다"
0,말이 예산 35조지 35조 땡겨받아서 다 썻다는게 아닌데 .. 그냥 이대남새끼들 조선시대 노비랑 다른게 없는 수준이라 좋다고 난리치는거 ㅇㅇ 그리고 군인들 월급 200은 매년 줘야되서 35조 증발이라 그냥 나라 망함
0,한녀들원래 부러우면 이렇게댓글다는거냐?ㅋㅋ
0,"사회가 스윗한남이 좋은거라고 가스라이팅 하잖아. 온갖매체나 학교에서 착한남자, 장인어른한테 면접받는 사위 이딴것만 맞는것처럼 보여주니까 빨간약 먹기전까지 당하는줄도 모름"
0,날조 없이는 페미 못한당께 ㅋㅋ
0,バカなコメント乙ｗｗｗ
0,서윗ㅋㅋ 진짜 ㅈ86들 범죄자들밖에없냐
0,결혼식장에 술집걸들 8명 오겠네신부가 9번째로 입장하고.술집에서 8명과 술먹은건 사실이고화장실은 경찰조사 하면 나오겠지빨리좀 고소해라. 언능
0,팩트) 밀덕 병신 새끼들은 00년대부터 중국 러시아의 대외적 영향력이 미국 EU 세력에 밀려서 찌그러진다는 소리를 했지만 이뤄진 건 하나도 없다
0,응 아주 건전한 사상이야 몇몇 좆선족 발작 관심무
0,코이츠 부랴부랴 밭갈기중인 찢빠 wwwww 허공에 날아간 성인지예산 저출산예산은 입꾹닫 wwwwwww
0,어휴... 표절 아닌데 몰아가지좀 마라 그넘의 마녀사냥은 더런넘들... 교묘하게 피했다는 둥 들어보고 빼박이라는 둥... 댓글삭제하겠지 아니라는게 널리 알려지면 ㅋ
0,"디씨 병신새끼들도 척추저뵌 호랑이 그림보고 자라서
한국의 얼 = 호랑이 이딴 개병신같은 망상에 세뇌되서 사자보다 호랑이가 더 쎄다고 믿고있음.
호랑이는 숫사자랑 싸우면 무조건 진다.
북한에서도 민족심 고무시킬려고 숫호랑이랑 암호랑이 싸움붙이고 지랄병했는데 남조센징새끼들도 똑같음 "
0,시발 정확하다 zz
0,ㅋㅋㅋ 저런것도 정신병임. 정신과상담받으세요
0,아버지가 예비역 육군중장인 김훈중위도 슨상시절에 대북관계 지장간다고 덮었던거 모르노? 
0,팩트 35조는 여가부예산 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,ㅇㅈㅋㅋ
0,찢고싶네
0,이대남 돌풍은 씨발 ㅋ
0,68%의 아줌마들아. 니들 자식들한테 고운말 하라고 가르치냐? 니들 댓글 모음이나 자식들 보여줘라
0,ㄴ 저런 모질이새끼를 계속 뽑아주는 개돼지 백성이 문제라서 대통령 직선제만이 정답인건 아님
0,진짜 씨발 ㅋㅋㅋㅋㅋㅋㅋㅋ 개씹존예 몸매 ㅆㅅㅌㅊ녀만 따먹네 씨발 좆같은 인생이다 진짜 저게 진짜 ㄹㅇ 존예인게 여자 머리 얼굴 젖으면 개빻은데 젖어도 저얼굴이면 얼마나 존예녀인거냐
0,결국 본인들이 35조라고 부풀려서 홍보했으니 오해도 자업자득임
0,팩트:여자도 남자를 좋아하면 돈쓰는거 아까워하지않음. 내친구 존잘러있는데 걔는 시발 반반도 안내고 지가 3낸거면 존나 많이 낸거라드라. 여자들이 알아서 밥사주고 모텔비 결제해주고 그럼
0,좌빨 개 ㅆ ㄹ ㄱ 드라마 북한군을 미화시키는 드러운 드라마
0,가부장 안할거면 전업주부 못하는거지 뭔 말이 많노ㅋㅋ 애새끼 낳는게 대수도 아니고 애 3명 낳으면 그 때부터는 인정하겠는데 2명까지는 남자 군대랑 동급임ㅇㅇ
0,멸공 왜치는 종자들 군대나 가고 왜쳐라 병신들 ㅋ
0,씨발이게무슨
0,전라도면 어쩔수없지
0,친구도 너무 웃김 너무 카메라 없듯이 행동하는거 보고 소름 어울리지도 않은 의상에 결혼반지 끼고오고 딱보니 좋은 남자 만나려는설정 나 그렇게 생각없지 않아요 보수진보 빵터짐 가만있음 반이라도 간다 딱 맞는말
0,내가 좆같이 살았으니 남도 그래야된다 >>>>> 좆꼰대 젊은꼰대
0,성인지예산으로 35조를 쓴단거 부터가 ㅈㄴ 웃김ㅋㅋㅋㅋ
0,진짜 틀딱할배새끼들 다 죽이고 싶다
0,쳐뒤지지
0,빡대가리 새끼들이노 모병제하면 당연히 200보다더주지 시발ㅋㅋㅋㅋ 300만 줘도 개떼같이몰려든다 병신들아
0,그딴 병신새끼들이 1조 쓴다는것부터가 문제라고 그냥 시발 삭제좀 해 페미년들은 다 박제시켜야됨
0,이제 니차례야 ㅋㅋ 여군 드가자~
0,아직 다 안올렸는데 올해입주가 가능함? 존나 날림이네 씨발 ㅋㅋㅋㅋ
0,여자들이 죽인 유니. 진짜 한국여자들 설리 구하라도 죽이더니 예쁘고 몸매좋은여자들만보면 못물어뜯어서 안달남. 대단해
0,ㄴ하사가왜나옴 ㅇㅈㄹ
0,이대남들 발작하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 잠재적 성범죄자 이대남 조주빈 그세대 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,은멸치 개념달고 나대길
0,팩트인데 퀸순옥 병신아 ㅋㅋㅋ 왜 막장드 작가가 트렌디해지고 업계서 인정받는지 생각해봐
0,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ열폭들 한다고 난리났다 진짴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,ジョンラドは問題でしょうか。
0,"틀니 쉰내 진동~~ 으.. 시큼 ㅋ~ㅋ
틀니 쉰내 진동~~ 으.. 시큼 ㅋ~ㅋ

틀니 쉰내 진동~~ 으.. 시큼 ㅋ~ㅋ
틀니 쉰내 진동~~ 으.. 시큼 ㅋ~ㅋ

틀니 쉰내 진동~~ 으.. 시큼 ㅋ~ㅋ
틀니 쉰내 진동~~ 으.. 시큼 ㅋ~ㅋ "
0,씨발 여가부 조지면 돈 알아서 나올건데 지랄들이네
0,아니 백번양보해서 마음에 들었으면 연락처알려달라고 해서 연락처줬을때 연락하는거지 저렇게 허락없이 연락하는 새끼들은 기본적인 예의가 없는것들임
0,씨발 미친놈이놐ㅋㅋㅋㅋㅋ
0,역시 국산 자재를 써야해
0,여자들에게 입소문타면 아주 난리나죠ㅋㅋ 별거아닌 사건도 여성분들 입소문을 타고나면 엄청 부풀어져 있어요ㅋㅋㅋㅋ 이래서 옛말에 여자들은 혀를 조심해라 라는말이있습니다...
0,여기 30대 40대 김치 노처녀들 지들이 임신한거 마냥 감정이입 넣어 욕 댓글 담.이게 한국여자들 상임.뼛속까지 김치쉰녀들
0,"멸공

짱개

좃족"
0,병신이냐? 그러면 쫄병이랑 장교만 할려할텐데 부사관 하사는 누가쳐함? 안그래도 하사ㅈㄴ부족한데ㅋㅋㅋ
0,난 왜 이 기사에 이렇게 많은 악플이 달리는지 모르겠네;;전혀 공감이 안되고 되려 부러워서 악플다는 열등감 덩어리들 같다.같은 여자로써 많이 부끄럽네..악플 쓸 시간에 자기관리나 좀 더 하자
0,"ㄴ 병신아 그 성인지 예산이라는게 대부분 보건복지, 가족 등등의 예산이다. 실제로 페미한테 가는건 몇천억 정도임"
0,"진지하게 똥양인이 백인까는건 모순임
"
0,응 꼬우면 여가부폐지 공약들고오던가 ㅋㅋㅋㅋㅋ 병신들 ㅋㅋㅋㅋ
0,짱꼴라가 왜 우리나라삼?
0,"주갤 문학의 위상이 이렇게 떨어졌을 줄이야
주갤 문학은 주작으로 좆박았어도 ㅈㄴ게 웃겼었는데"
0,하여튼 씨발 ㅋㅋ아무리 예쁜 여자도 늙고 시드는게 섭리인데 한남들은 좆대가리에 지배돼서 항상 같은실수를 반복하노 5년만지나면 그년이 여자로 보일거같냐? 섹스만하는게 어려워? 왜 결혼을하는건지 이해가 안가노
0,토론토 토쿄 런던 뉴욕 시드니 최고의 도시지
0,신복로타리로 가는새끼들특 : 울산새끼아님
0,완공되고 터졌으면 진짜 국제망신 될뻔했네
0,"전역자 챙겨주는 공약이 뭐있는데 씨발
가산점?
나 20살때부터 그거 없이 살았는데 인생달라지냐 씹년아
현금 3천만원이면 인생달라진다 씨발"
0,셜록은 잘생겼잖아
0,국방예산 내에서 조정이 아니라 다른 부처에서 끌어온다고 병신아
0,이건 모든 나라에 해당되잖아 한국만큼 뭐든 일반화하기 좋아하는 나라도 없음 역시 전체주의 병신국가ㅋㅋ
0,수준이 떨어져보여. sbs봉태규나오는 드라마에서 저급한 배역이 딱어울려
0,당장 시공사 직원 컴퓨터 타설일지 시험일지 몰드 싹다 압수수색해라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,시장님...
0,ㄴ와 약쟁이 ^^
0,한녀들도 군캉스 200받으러 가즈아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개꿀아니노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,응 짱깨새끼는 더죽여도돼~
0,사실상 저거 최순실이랑 다를게 없는건데 왜 재앙인 탄핵 안당함? 
0,아직도 3류 소설보고 맞다 틀리다 논쟁하느라 에너지 쏟는 새끼들아 3일 굶어라 밥 아깝다. 돼지들이 상상해서 써논거 아직도 속아넘어가나 
0,내가 보리스 이새끼보단 잘생겼다 ㅋㅋㅋㅋㅋㅋㅋ
0,아니 애초에 뭔 소리야 저게
0,"횡령의 시작이 이름 바꿔치면서 시작하는건데, 그런거 똑바로 제대로 쓸 사업 이름 달고 올바르게 쓰는 과정에서 좆같이 떼먹는 돈만 줄여도 5조 나온다는데 뭔 시발 장애인 센터 복지 센터 들먹이면서 성인지 예산 수호하고 자빠졌는지"
